Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11
W+gkgcsvOo/2ujmlW24EuBiqoyl3XfchpFhDQac4u4AwTZtlnAQffEANW/rbD9zi,vUfKT6PkdN/hNZnSFz357un3ICT2hxtbhsAE5dgay0i0Wu3DttO3PRLpE6PiRGHV,m61bZADAN3neOFlBQ/8xb7lKHzgCf1PcSP6a6s7g4Pdox0Ni4LWu5Jg8Edvo2iPQXbdbOLnfimlYFubnzBs52g==,0,2591400,98.0115854781944,19.9711631123814,56.9389541948461,Interactive,4,32
rIEA37QPkd0Rl20YB3VBovvJcPLPBbTwetSCvb9hmwozXAxRrTfE0PmJ/VqMUMut,+gWGtE4BO+YuMNrkV7z10BJ68JkpxIQAA+PiDcwsUql99IN7oPNV4q4e1yVQVY2d,gPNXIu9OJG9mYxVx3htmaVNfS2w6XQqoYB13mok+gwsIMF4TQn2MouOS1rrrPrLna7WfjmVTBnmaR2UjJwXyqw==,0,2591400,98.3601331736222,19.1898051175732,97.3104265911202,Interactive,4,8
Qik2Wjx7JakauMvix0qWZXeBzENxPJ5g57WROhdlo8dp3Rw+kiIGzVhVjudZoBKy,tkimXgRlGhej7TBmV+J5dy9v7uRPQvHJwDSYAEJwpxN2ppBPC9L2jNARtAhtRrXY,4iELZ7oWUVTaFIwzywUeL6z2465LdCZut7b/8t6A9TQeeYlIHr7Ln14AmV6Yv+wyr2TPqeTYJ3l12ffjqU03Iw==,0,2591400,57.4268137231352,5.57963631105738,40.8141920283282,Interactive,4,8
M9q2R81hZ8yex65mmgh3v7BfvRpyc5tMUvXxtZbhfQqZmeezPqtSjwOM8yAKqczM,zrhrEvVZsPMMEzF88tXz6gyySijKsOXwgL0awr9NmVVPDmWSKihotOhEA9341+ac,We6YiYM4ukkPnaq9oT8ExR7vLhk2EANxV+aaheNOpIoJ6YJQu7ch582TJWK0WUetu6/wZ9h8OdY6QzzBZzUYBg==,0,2591400,50.9930887138524,6.41113544414642,36.1422797732238,Interactive,4,8
SxuuL/zvCbOny8c3M/rj7TPh3M98z3vsFGoIihDWNc4DF5NIR/Uf8O8kmEl03GVK,1WfZjuwNwiIBI7l8YNvl9aumxYJ4k6w77mp9HAXnlMZ7ggEKCu27VVX0j8u8sN1U,K8lAQjGTDJ2gvxuTHVAgUCBO2avCPOjvACbJDpl+XGEeuXgAJUoPPUV6inyMAD0gPlgt+4Z0HqwEXF8NleXF/w==,0,2591400,97.9511557286232,21.583563332088,97.1543308545761,Interactive,4,32
kDlvT4blrBo+y1OYMDCWwFJ0SnYj9TqDTyOuzRU0erCXhdigaoSXpJSy6zvSwrQk,h5/nm2/kUq5WhnZgJzimBG/OTokB+GJkGql3JNBmlcVVce5golNLS7Djx4O5yEHZ,9vdX3H1OEwyvwoSaynOICMz9iXTeMuilIRi9+T4ba9tslH4CDI3a4SWmkKx8g0MpZ4XGSWvqKLsglCTgFxTlcw==,0,2591400,90.0093863999116,1.07132045699657,9.03525169358981,Interactive,4,8
FLcupM9qk5o/CEm+RJEtVfqhPuvXiZfvfuSOAu/XjCSr4xEw1b4Aj48vfKtbtyYv,dAOosfZkO0HRXqD9V+N8ELMfPK/hggFmHHGyDY5GcOI29MihrRazxWU2OTZiQGjQ,o0+uEqNxcFSSS+DQsNcUoOwOAcVxw9LvC84OIEAA67OJ4T/kyDxVoJfuIywXJAmOBAJxEnmHDIeb6eu1BQT2Pw==,0,2591400,98.4089192946305,40.8684828259658,97.4804258062347,Interactive,4,32
Oy/Pz2Un9w3cOg8Pst5XaSzk0WKOBXlXX+V9zeKtnxq//jkwZcsigmcffM7yQs9f,n8Ldla0D1NUlo2lJEyFyRW6BSymCuVM6Kl95odF5BKBOCqm2AbwnkcwT7ROchPNT,ac4P734ZkbxCZ22oZKhKWCpXNkV0QN3Bu536bZy0MOe38Y2YkJaVWdQ70Jn7qus5KK+ZlVfzixX/QYL4VVpRrQ==,0,2591400,95.5073662175664,17.4054814086542,62.4250562532966,Interactive,4,32
4g5GITAZO+LxmJEkANpGp8rjCsvGRCZDmUEVpHiyWsQUeNYwyTx53vBTjpHOFS7I,4YS4PerztPa7Vmmxjv4d7ddcTG4sHwm7Jdz1oEFkp6z+6NWRtrke07OosB0qvgVF,YH4b78EGYU/aJSeqDFd8Nc1vWNHl/LXBIBATTa+tV3WF/2hX3G2g4vw+CRX8WAiEthZZ1wo8QdRt6DczbkckSg==,0,2591400,94.7959763785721,15.6881017599742,47.027405498598,Interactive,4,8
mtwiZZwLqCh3eaoG4Vd3bzA9K8FwFllw2xaCoVPkURPZwpo9v6iW/TysnH6Kg8Ey,7s9ndElbZiiXVXps1sorB+jktYDQx/s/4s2yxtzbIhHukMx+PCNerZTzJEUIHqMx,i6t9Il5kjQT0NLxef75LC2DkGRVkqunVHP4oAfaECTMRwlejonf8ON6yEpkngzU47Sikj8/hZJ6F4QUR6wHoFw==,0,2591400,44.5888477203669,0.903176491365159,9.21074733084218,Interactive,4,32
SjypXg/IiAT5nkDwE/C7eaC8DG5CJ0dwUeeMxiGRqjI/nxrPRjyD0sLkbfpPbL3D,asyYnfS+AAGEN+c2UGYkKTZ7ykI7XrWCml2e5gin7DfqBS7KdhoaWklUhKA5AUZF,lVxyvnpRK4MAGtw0VaIdC43zZfSFj2sDmgr/ZbDMIj92sMgTq5w/oKXzDDSRxUIqBkzuKJl4mjxTTtKvmWs6fg==,0,2591400,39.5147105358396,1.25082354944578,5.35898548069125,Interactive,4,32
s10cQ2U6cP4vdhIRBcWNdaHZW9+2pLOXvuwfPtmVgRy4ZWtiBjLa3VI+icCtiRei,JUx9VTFNWWuit/kQDnDfKL5UM1yX0VUzJ94o8XLyTifVa2PbKPKTgh4PsA4XYtxm,ioanom153V5PeGInPrdEol5k/9R30MfrvRg72LWunUGdI67lUJ40deS719qYx1afo4yD/ktN6RmzLE6IVE3iBQ==,0,2591400,86.4558591484654,2.95969520006151,15.5499975432185,Interactive,4,8
VRJhLl0e4g9LsFEwjgjcgWS6k2PvzQ/0clpfq8MNFmZg6UWgjwcbASW4z+3SA8jd,HjStibAlkzjd9PzHYFz4SPmiPXf+j9J4ZngYBqpakUkO+JkdNdRsp0n4Ta6zylZ4,DUIGTe7Qfeuto0tcEeN3UUCn0ij07PTzhnyfBzWUeXjZpYTy6WZZ0r312ZDDdgi8hGRdHeirUU98PfgLv/MRbw==,0,2591400,93.5264470261724,2.03271353206051,4.77385778997213,Interactive,4,8
zvTcVFYVL4wyRai5YfI6ELvyIiS5d+6z83Y/V2+nS6bDKrSssogsTr/95M/FY3kS,NM+rYlOuvfObftjnvrHy7hUorr5ulWm8UgTM9A1SZniRTv4rWR02jsqwzTWYGnM1,tGInpwc5Wi0Tq15xunBKLtsbC6Bxk5LP2e+NIsoDe/D3jg/HUmFKSYfcy6Re2AnRKmmJLY0FHwg+tQPoB8gEmQ==,0,2591400,98.2777157701062,30.1102157453148,97.9209982003421,Interactive,4,32
1xV6tLu1H/OLCYgmbmOifvTZOe2Dn9axuw9+aryWzGzHqSWo0HC0vQ1tC9/BbGip,9//vXrnkLpomO4nclfXmxkwT9cpBHRJo45hO0WpZehUZ/og10J1rrA7pcweZksMa,4PiE00pYNza46lhKkVSzR0ldTTy0RkG/U7kog+GqlTER/g5V+U9PJWYfyHtddabBoq58ENeLtj0sE943P/Q5Og==,0,2591400,60.696494614678,2.93837743255426,26.5714821155227,Interactive,4,8
1xXE9MjTsvVyddMk16uxlcvpVZuTYd0TTIVe6aXXm3Pwh8l5krLk1lzWMN0vVlCb,daAnbRqCh74wXJ8yksILi5lxd7v/M+kXoUzglc++lpWJov3G8YNE/2xuy3kG2/4H,sQn4JjZvu8CJkZyNrVWYA5LwQxTG+tZ6EmwFw8BztZ2cCfFjvwOzGgVUa255DkGqxTvAeNoGCK5oSdkiXezlhw==,0,2591400,89.3778882664715,2.26867500598098,37.1253754096704,Interactive,4,32
gg7pG5Najv0SjPLS/+OrBc4LbLEr/qeP93RyjoLGomvOn93tJM+7dpI0sqCSD4wo,zrhrEvVZsPMMEzF88tXz6gyySijKsOXwgL0awr9NmVVPDmWSKihotOhEA9341+ac,We6YiYM4ukkPnaq9oT8ExR7vLhk2EANxV+aaheNOpIoJ6YJQu7ch582TJWK0WUetu6/wZ9h8OdY6QzzBZzUYBg==,0,2591400,54.2298026995577,2.99637304582008,22.0553336309727,Interactive,4,8
rlx2h8wQOPjHSagLkQ3kL2Z12h92JM1+xYJWFpVMRkLEHXprUg916yZvEs8aTC3N,EVeA6/Dl7a4sId+jXM4wTsipYugmg+xWORjFzkkbjzAE0Rr3MMlhMVRqfuU3eJPQ,k/Hjw17oWOuuiCi5tgD1QftCzmhlf/wqp9moAPsgba9J9S8mzu6D3KVOb5vK/x3apenGBIym/W4j36CHIGGezA==,0,2591400,88.4632334830892,2.79661003200322,11.5688465198655,Interactive,4,8
rLWXsQymfyJ3Q+t7a1vB6Xede0+m4rHhpXJmXhTkFNDmUT9w0EoyHaRc+pdYDTGR,4YS4PerztPa7Vmmxjv4d7ddcTG4sHwm7Jdz1oEFkp6z+6NWRtrke07OosB0qvgVF,YH4b78EGYU/aJSeqDFd8Nc1vWNHl/LXBIBATTa+tV3WF/2hX3G2g4vw+CRX8WAiEthZZ1wo8QdRt6DczbkckSg==,0,2591400,61.8717127957596,3.2962580213456,24.2447048245801,Interactive,4,8
Dnwdi/FGga45TTWg4D8Vv7Kb9UE8W8nJo7XOM+5G4wJ9q8R+2YaDDlTsirB6Qt3+,SP5K+6YwxAv2ZVy/cqX49uoP9CEqR8I98uAoPiC/arAaQ+EOJeySUYhPZIelykVm,51i52QHNroVDE/9sVMG7CgkTW1XtWkJyBg7XnGNoIgi1XaeLCXrRkc4Ee3o35xeDdHYNVWTp/aH59Ss5r6wy8g==,0,2591400,97.7640328968417,13.3836663948889,33.8314038120167,Interactive,4,8
N2Cp03B6OEGXMddoX+d6XsXTNmpJDwSddMNh7Kir8Iq8zlQfQ/gnDQT9vd68sLr7,gLrR9LWkznyX0W0tqm3/XYtLqLrX1wyRB+StuZhVWNgH/yYuEN0IMYGvHK9ruj80,Qa/54kyHbz8jjeX0YzQ8gyr6o4cYxySpuV801mDx0i4tA9t21KfZ7zDRlAxc5UrS25rLuewVcDvreqUwRIIqdA==,0,2591400,95.6836431381637,20.5361982456181,38.8513986966722,Interactive,4,8
kE7tA/BCznySNhFRI0nju21KV6joSItPW9GmpUSaslIQbgCiudKxmG7wWisEq5QO,kqdkxruqBVNe310PK00Sp/7XIv+zr6FIbHXKds/KudQslvwnOx+KXqNHvF33Ryfn,YAs/G/PUOaczGshG72KwKR/W3jAkHPuFKE9Ur9vSN5IPF1WRpnsZQGen7NXDVHaciYNK/EXrW+1GDMc9lCdPQw==,0,2591400,76.675571065136,20.7273576140749,40.6644346607247,Interactive,4,8
gBRzesRCkkN7lmjWCAyXBB+0bcm/kwd3rT4OBRcxr6FACBl2cmGWhJirhgwoEZaH,VF6kamWaQavs7FwjOQrNA7y7CKCsAQAv6F6l+44ddjtCa8XXynFgDLDm3+fEL5dx,p2yfeCVtTibeplUrkDnll5+oUg7qTAk5Dn9MVpvD7MtmeVUelHtHa7986uXrNbub67DelQ+4mqFYa2yk21GE+w==,0,2591400,92.1567005609853,3.15575036168772,11.8629175164046,Interactive,4,32
mhPA3sXi7bB6F3MJhi4/sLCbQblz3h4wcuhbLmkJx91J8Kv+osC8wswNXCCwEgD0,0kHXxPHhdWWYstd44lx2rkP4d7vyUAK7f+/4G6qI7AyA2a13WDghB2Wkr/MO04Qs,xX540iBkDJuuIaYpHC6AmVAgCSDpZPQvs91rsURVBVNE9+9ULWW0m2EaVN9sDrzo9qxDdJvYlLH18gEwlLbmZA==,0,2591400,83.6639071587806,12.1042268974758,28.7090083440057,Interactive,4,32
cgnGmrhy3Dm7H2mmU5UZu5g9FgQCy4X810+fzPjCFIjEEqGMMHjW1cy966sgWWU7,9yL2XzeYFZfpqbdjgNjI3/HJe0MyGJQQXl5DMfdXTMjEHjNwKKGNdtM2EDCO9TMw,+W7qCHCuTTAUFNithvNyUJxkfaBVKAdlCz4gplbGzdQB4lyAizScag+nH0C0HBN5QwSWxSlcAedeV5W9Kgi9oQ==,0,2591400,66.1727911551394,9.7841658469102,26.4220270553241,Interactive,4,32
BZoOqwpQnGuM3PaY/Bm0O4L+jiEUl6z5gOpFaWNOkke3Po/uR/LAZy9SpMUNR0i8,9SRQVSa62kcrxnkvsasPMru6fiJWWqKkS4bDCEyqGEMb51bN0wY49uIAhznhpRNr,JSshgGGnIFEQy0EfLsB9eOh7HfJuSiq7NYmvTEr2I/oEze5rzgG1zEVef7CaGIQjHt/3DGXU5iBfARXZWXBbSg==,0,2591400,86.4497808083774,3.42724986222836,19.5879146255257,Interactive,4,8
IficZ5rgZuyUMPJZGfYhMNcuPQGN/vhguz+uZ+9hwuvlCgJJ2xh5pNlr5JUQ1CTs,/7BEc7IXeDk3Hc3a4wj3YzaCTV0QKrZapPU4IU8iKbk5l2gHQ8c6EYCAIf3cZnLQ,Tl8oJkZUAAruCpLCWyvSlnIKe7saRJeXYSClZvbL8H94NTEUwIfHMNIZOPCTGe0nMgWAI3bUsg+sx1cmmo+3Pw==,0,2591400,92.6854588383422,8.54545569242575,69.6021513295249,Interactive,4,8
GX7vdEJwYMLG+75CJHlZkpw4fdj7EYog/Nt8wRNMp/n6pbVAEEZqTrSkKIvB7Vta,Th+zo1VaCnj5DwD3FpWG0BXRJni3nfRKOGdBQYtz+vwAPdhSMpBEEfgsM1YOc2hM,DXCtCJ3YywkBAQ7r+1cDjyxuOmcoNDKLOsxotnCXamPT2475E85JIjKldoGPCsK3oBhrkFm+346NHsdyHg0liw==,0,2591400,78.825786410693,1.85178441571951,18.7200144051631,Interactive,4,32
PpLU9hQKL+K9lsT5MklMt9BiGo8uwjpDwzd8S5VtdgcqwNzn0X3Y22ZY2MJbx6ez,0sMj2ZbQiPe4WrPL9A4PqkvCWRQ67iXLQxM0GAfhL2AQ4hjFyQXUvEu6UZHtUxKv,qOCd8y0D9whgHnoY4xRkJE82H+Hi1B7sHx3gCJqjXcieLHjv9KR3JoYVM6JYQorwls6CUoVVIEdJCyorLoOuwA==,0,2591400,83.561960603832,2.72053088788611,17.0542274092435,Interactive,4,32
/cjAOGC+wVKia4VdD0Pmr2ngRxVE+Ry4hgKieVb/alWTXVA2o+7xe6A+LWc0ayKP,QhD4ooBAvOXXk/2HygL3q02DT7G9kzRHcb/sUqcz15Z6XLss8N11oF80sJ3ZMwMq,Vmjt3eKiL8HTV5AFpvbnfydKPo3ca/f7w9zxNY8iiScHlQE0/h/S4UbXj+1JZSehBDOkPgjI4tvLah5KhxkSCA==,0,2591400,73.5777217463713,3.15884122263688,9.45142210097834,Interactive,4,32
En065dFZrsCG/rJfdNrSMaQozdlKKbDYvG4OPwTfDsqmegREcBqRYP1nzAVFvxCy,S/mG9bN1BoB4nUQRu7ags8boseMOMoDu4mn6C9JEaKg8wBJQQZ8Zaa8BXTs34qRR,PWrBcM3r07D4xr4yGHuRFO9K733WbXswrqKHG2NGAQzKmwVc/SsFn/5CejuuFwyc70QXyBf6JiVF+5i8GnLNYg==,0,2591400,89.7059652880476,1.89135064634106,10.2021468746318,Interactive,4,8
ykKpIsnfBy6ESZQzwgjc5yEl8/UNfIqrdC/gEdYEPo7OaKZmIERznvPxd+ysGD32,kEi8vllkI6W5eoAbzTPyMPcltqpxeEfjc2no8nIn/6BREY469uX5RRGqzVL1xqSm,nJ+26TS17WsSEXUAlzeRrd2p3pC8hCsq6rktK49k9l6HpVVjpPENHc10rYWJQiXihjJYTEMpHzr3miLKS8PI6g==,0,2591400,48.7644068707696,0.766640779308799,3.83917691683527,Interactive,4,32
jIYMx72NVPnmSEW88c4ue9tM6NUBPhMAHLu7TcNLSvMKmcBvxyUuWwNnTAqDZ7Fn,ajXSuin2WfQdg1Jk3xBkrr0/HbK0OAsuXprY4U9OLCh11cLD5DjJTxx1FA901Niq,DWSjjSqRK6x34X82RoFJIUWFTIND4T8P360qjuf84JV1560oPfOSrXFIpLxGYxOow1D9g2dklQhisYrWy8ERwg==,0,2591400,96.4957078074524,8.75435478364539,44.1939031618755,Interactive,4,32
iDIRP6JsLsq58kFXeqblQmAFIscjnhH4nXBTnY89WQuRQ7IG+CzYgXJs4ajFWqDA,n8Ldla0D1NUlo2lJEyFyRW6BSymCuVM6Kl95odF5BKBOCqm2AbwnkcwT7ROchPNT,ac4P734ZkbxCZ22oZKhKWCpXNkV0QN3Bu536bZy0MOe38Y2YkJaVWdQ70Jn7qus5KK+ZlVfzixX/QYL4VVpRrQ==,0,2591400,95.5040997291725,17.355478983103,60.7969705786577,Interactive,4,32
1zBhjMJnTFZFUhNIW63GNrHKrgLeQklO9+4gUY3nC/y++iyDmKJBhKabPvGWYZOx,hSBXco51EZqaZ9ACNb+j1/hMMoFTuJJvcX1w8n9UuWa7japq1N+OJesDbL+al+hy,XTZO42uC/cu5sa77dLOldWlIhXdmaagYxJD5QjPMXZsPapK9uRTGLe3A9m/FLzXQ7jAOr6kFbRSk4n/VkTetbQ==,0,2591400,82.1804500171047,1.67170047019781,13.8232782650708,Interactive,4,32
N5hUgWjju3arM+Hk/iZ/4GSsmIFm/ujSECQJj6kftG4iRIcE+N9nrTWkJaAJGVeK,JTSnNeOV41eF3kUsnnZxWc0B7Uj4V//aGFHgeVNKCOH+sUjI/NkbM35F8+N+th4k,3c14jIM6A11HGPPrzphElEwjZJhU3HQp5Ep2NUZ32o0HFU9mr6GmbaLaIccJC7Lo/WtWdYtU2OM6N+NSR2mXGg==,0,2591400,77.8513199354053,23.771409020836,50.0114319823514,Interactive,4,32
lxvUE+Qt17nGVuw9q76M0tF3s8q7zvviL7BvRFzTHQfoq9IAtRVYZehyqiXEqyMg,vx8u2QMBGyI6JTyXB2210gEAl8iG038S78xbTIXdWjfCvZBDQ/YXxJybs2DPIDRi,M8p1p28dAfbvkiDBs2FJ+eCg70j/VVhLPQh/fb8Rdjd2v5RCgJIsbIr83UCn0MrftwGS/w2X/4OfQlEj4fkcgQ==,0,2591400,70.7824244140812,0.726635141690284,2.09897136655548,Interactive,4,32
bVxyiP1v4wZ5ZpvRLXjWMyhYzMgGnOD6X0vbGENJl48VDOEHu5hnREwjImUGZBZr,Z+fOq/jyRAEnXInrYS352O6WSMtlse49JtNfCu4yrXhFOtAw+Com8coMLjYWnGPb,8MRf9Uxc82q25puvRdBPuQwk/TIAzKk6XAaXMxY8MuAbsixy8bKqULEDfB+v+9LoIzdRVVqar/erb9nOnoiRRw==,0,2591400,99.4924029745648,26.1520018148364,98.8420619409525,Interactive,4,8
zfY5d7t1OWZ/pbhYUl9JPSjZFJINhKALuUoddKV2dKY/YvefSy9kVUq5lriLO0yO,dAOosfZkO0HRXqD9V+N8ELMfPK/hggFmHHGyDY5GcOI29MihrRazxWU2OTZiQGjQ,o0+uEqNxcFSSS+DQsNcUoOwOAcVxw9LvC84OIEAA67OJ4T/kyDxVoJfuIywXJAmOBAJxEnmHDIeb6eu1BQT2Pw==,0,2591400,98.6058482603216,21.1358649686664,98.2131140226972,Interactive,4,8
mhxTDi64zrTbOAAFhgUdDimpvO1fEZJiV2K+kdoGPu+TXyYu6D/GNzfKGLRVc26W,c7MIPPcAidFKDAzdDbn4eysuM5zUVGgJmD7BENcqGd8YIUYaa7gzdLRVTNhLW2R8,+EEQhQWBts2mVt3Nyw//LT94sLxB37ZRrZzvNDmRBjK97NSr+ZOhyV9LJ9nrUxgU7dmsmJtiiiYblcZxof46Qw==,0,2591400,75.7087954286224,2.33139017231732,6.77264298712801,Interactive,4,32
lSZHlZUa6UHs232rAcbSiYPOafUqnUSxMvRAwVFadro7fGAoIrQTGWg7vFN+OVSa,c9+mJBX5byx/MsSGfq3GxnlNhKn1wHac+X9snQYv+ZQve/OQ6BXy0QcBg2xsSgTR,CmLylhJzE4HnEQtF9tAJHFndL1Bm1OCV9loMQW/ZfDDTKG37hCEiP+SL+O6otnn/k8unl/Nc//uQnnjj9e8IOQ==,0,2591400,90.314826300352,4.53347541861166,15.6026175123384,Interactive,4,32
QO072SmX7ejIP0AC0dj2IQeEVQdMmbt1DtK2njZ5QzJXte4+5nADFLnKJGM0jj1o,gY0MqzGZstw2jdnnv11JgRvAIsAEXtsDxyBTcBm8KhrXHZLSa0Be4Qmxuee/A4iK,e68lzA5wlzHLTUstY1YxhYPl0Q59N4jx6yAE2xkOzhyrTKWe9F73a+Oo8MNzab7Xac59ZUaBSavoxNVyow7GjA==,0,2591400,80.2786723647409,2.11149995424763,31.4484070680898,Interactive,4,32
HxKOBjsoJ+/rNM01sE5fU4XJ0q2p3AdC2YKlWeHs+HPI1DIJjn+U7wSkvEoK66gS,cAHoZnpkTTU1Obkaafrcu9FdHSmDFnaDeXO2BwrxbkHR8A37wXz438tBJ//UNwLg,8PzBkR+73QM14118XQSI5YjmlYd9Z5+iJf9EyEItj1CY8uzO3trumA0DoOWYoqu+Le1dhDjwwHqA5JAG9mMzdg==,0,2591400,94.7967056792999,3.22469961833727,11.9166936662996,Interactive,4,8
QCEyzEiwrn3jYxZIAXNwVvzTIMxxOupr0QBEbtTOzpvP9z39uQulXrQTIQzoUtx3,JTSnNeOV41eF3kUsnnZxWc0B7Uj4V//aGFHgeVNKCOH+sUjI/NkbM35F8+N+th4k,3c14jIM6A11HGPPrzphElEwjZJhU3HQp5Ep2NUZ32o0HFU9mr6GmbaLaIccJC7Lo/WtWdYtU2OM6N+NSR2mXGg==,0,2591400,79.4230440340422,23.179062341846,52.4184395876915,Interactive,4,32
UN4lkGZW1Ypy9uxVomSxrtNso3VTN2qZ+xTnJmmtCxmEXpCZHfq7SnC8LPhoiNfT,8nzAG4h6ZK/0XhpFY3zaB+sEtUYOKQCUtDQ3rG83RRjkynft4KYapxowXlPCcLdj,pL05WBlxWIIY/rbE9ze1ioo1urlOupkl7tp2AOvFl/6u3eiWmEf51SF2KxF3bCaRMmUWz377NQroPCYchj6gKg==,0,2591400,97.8447186122222,18.3631386301198,49.6897482305297,Interactive,4,32
KBfMWV+VESce74hrbvFjtPuiP3KKA9kfBXOPfn/S7n/R3dEJsimLLPeyyDlb9eQg,pVQJPRKUOXxlstem/6bU0bNXd/nHNtb12vGmljAKyVfP1PP4mlp/gLrJXuKRGt4+,Kz2lw3h/wLGkgoXFUKRI1yPqkzL+c1N1UX1Kneav9X6dpIP3nG8zb33JHd+M+eGhmaG2bSXjUBCHRqDp75XL2g==,0,2591400,44.6630332257099,12.8658620618445,21.6285374221804,Interactive,4,32
zWZ+NTMZtMBwZrRPQCu2YDTCYcy1N3qrVpeTrmXIKoU8D4hEfHUADuc2oyuWC3/E,4YS4PerztPa7Vmmxjv4d7ddcTG4sHwm7Jdz1oEFkp6z+6NWRtrke07OosB0qvgVF,YH4b78EGYU/aJSeqDFd8Nc1vWNHl/LXBIBATTa+tV3WF/2hX3G2g4vw+CRX8WAiEthZZ1wo8QdRt6DczbkckSg==,0,2591400,98.7893211499511,4.45541514206526,45.5329424426687,Interactive,4,8
dxZHD2dwQYwNVo/7daGWgs4YN25UkMCiWEDpp100uYHe7te50gPuXyHNASqYeK0d,NM+rYlOuvfObftjnvrHy7hUorr5ulWm8UgTM9A1SZniRTv4rWR02jsqwzTWYGnM1,tGInpwc5Wi0Tq15xunBKLtsbC6Bxk5LP2e+NIsoDe/D3jg/HUmFKSYfcy6Re2AnRKmmJLY0FHwg+tQPoB8gEmQ==,0,2591400,97.56090370926,19.7283958490265,96.6778355226759,Interactive,4,32
iK/jfEsoP55FPJV6XHSn5CKYQKDnXQzpNLAwgIzWIrhPAMtNd4Iag1U6NIVIlZE5,+DEcxO+cagmWduL/esTdGtzTweuDk2uCuoR0+FPG+aYgTITTWaEnAt85OitnMrp7,5gXp2b1Lm5Oh4cMXL2V05N6p6rwY8/lgjsG83u3nOiIiPywer9otkxocz+u2q4j/IAccJP3JRMeTOJhSkvZ3NA==,0,2591400,47.9182306966997,3.96654417011766,25.4111776657608,Interactive,4,8
alAr4aHjlxeIvCOuIb5S5EzXDh+u2NuigDWGGjBKGKttjyxLKEFHQE5u/tgUoYNM,eF6Glp6TxJ4HYfjYwhAED8St8N+xIEsDC5zvOA5423gT39YoIXLsmn62u8BqzIlF,pYK6BpcvfTxik2wEWNskQ4KhtekfHTqwbEUy+2687Jgc/6hLH8iB+tA3YTJQ+X7dJpWH+NveXrxsYh7fr7CI+g==,0,2591400,56.5930796785592,8.80869229009313,26.3054683553717,Interactive,4,32
/mGY81u8uErzrSw4llMaTDU9XGURbBrRYnNy10G+Rzlr6ImGFh1qD+NdKgeZpiMK,0FydKsKpbdE0+2Mw20J1mgdkgSz4KqzKfEIu5a9g/aJBLkufhLL33tmhVixzN+8V,R9gYh9w3jyQ9CdI4hZ7N1tz+b4EoQVHz/MpaL7AmirvzfWV2v18CcEmeVlGoekkQDb4zmaK5Cocfg7N40Ue3Fw==,0,2591400,80.4795013271185,2.95958935445154,9.89367871933733,Interactive,4,32
R8eF8UBirMoV0VPVdFJnL+PEsyR1+ymOhxQtKmEGYtVyacaQerxkEZZNVt7tI0EZ,pLmm7CikU5T2fd/tPJ4HVZkx9Hb/kaXAM5iGQQnOOab/yqchDy/R5EptaSD6gjGI,9PG6R0n61I1VbBtF753E8RO4W4BwuOEe/ZG9mVEYCsCzH5yO+JJrTfIKQvR251NaURclOJQOGn4ZsKpSp4LM0g==,0,2591400,73.7269390952093,0.995678813422939,2.10751913271304,Interactive,4,32
Cuj8enzuUjEexXi97+CLcJ1jTJihotsvHmUAtrQG0t5fJ1/esyEBtzVYdxfhH1MO,+gWGtE4BO+YuMNrkV7z10BJ68JkpxIQAA+PiDcwsUql99IN7oPNV4q4e1yVQVY2d,gPNXIu9OJG9mYxVx3htmaVNfS2w6XQqoYB13mok+gwsIMF4TQn2MouOS1rrrPrLna7WfjmVTBnmaR2UjJwXyqw==,0,2591400,97.7269597402427,30.268662196327,85.4691830061155,Interactive,4,8
dGWGsHGk+zOb7YDcRVePJHp02RgutamrGjkS/I3rGXdXHwetEWiyaEcoIxAeaS2N,gY0MqzGZstw2jdnnv11JgRvAIsAEXtsDxyBTcBm8KhrXHZLSa0Be4Qmxuee/A4iK,e68lzA5wlzHLTUstY1YxhYPl0Q59N4jx6yAE2xkOzhyrTKWe9F73a+Oo8MNzab7Xac59ZUaBSavoxNVyow7GjA==,0,2591400,78.3401304702906,13.1777504991173,53.8605134465343,Interactive,4,32
aOLRAx3mEUaofgTfbXYHO14hAS/GIlqt9ATjnEf8FcFr6fsAzR4DBL08qTiJl5bZ,NM+rYlOuvfObftjnvrHy7hUorr5ulWm8UgTM9A1SZniRTv4rWR02jsqwzTWYGnM1,tGInpwc5Wi0Tq15xunBKLtsbC6Bxk5LP2e+NIsoDe/D3jg/HUmFKSYfcy6Re2AnRKmmJLY0FHwg+tQPoB8gEmQ==,0,2591400,98.0266284760066,18.6687285052426,97.6708669124108,Interactive,4,32
DxW1B9YyWPCERBrrQ60QK8MT7SPy+R1wHjxfJr0V2e+ThcczYKEvW7VKbhwcx72k,0XnZZ8sMN5HY+Yg+0dykYB5oenlgsrCpzpgFSvn/MX42Ze0b32RJCLF6y9U3ybXe,7aCQS6fPUw9rwCPiqvghk/WCEbMV3KgNJjA+sssdfY5YblgbsnkEE5Bm386vynr+qfWP3U5lluWYHd55SWnpuA==,0,2591400,97.8849790799373,13.3538570928952,91.1736487321175,Interactive,4,32
