disk_uid,disk_capacity,disk_attr,disk_type,user_type,vm_cpu,vm_memory
a0258fd8-58b8-4d74-a151-a936437e0565,50,1,1,0,1,2
f4f34f6b-752d-4d20-9f8e-21fbf455ad20,50,1,1,0,1,2
67c2b8a6-e925-40e6-953b-97fe25565bab,50,1,1,0,1,2
4a7ffce6-1898-4a9c-aa42-8621d8b28ef6,50,1,1,0,1,2
834da4a9-7473-400a-98c0-a0a5d0b4525a,50,1,1,0,1,2
e4217c25-11f1-4d52-8f83-7983740d3082,50,1,1,0,1,2
1401dc7d-54b1-40df-9873-6dc935035ba1,50,1,1,0,1,2
f55b55fc-2d7b-4ed1-b1f6-1441fe3cb41b,50,1,1,0,1,2
27fd6041-56e2-4988-9a6e-7c46a1b0f51d,50,1,1,0,1,2
2ece62d3-d82d-4264-9a6c-750397652893,50,1,1,0,1,2
115d5852-d4b0-44f0-8286-4f6fbe258f67,50,1,1,0,1,2
8b69ee67-b7b9-47fa-8153-6a1fadb7c022,50,1,1,0,1,2
962fe949-18a6-42b7-8a3c-07f16c66b2b6,50,1,1,0,1,2
ae79a90e-10fe-4813-8f39-46db118b3571,50,1,1,0,1,2
38d0c724-8b75-4754-b550-c69a7772f0d9,50,1,1,0,1,2
3ccd8a04-108d-4940-8ff6-68813d4ecb3f,50,1,1,0,1,2
62b4b188-95f5-4119-bcfd-84d52c257416,50,1,1,0,1,2
366afc3d-9e51-4c4d-bf07-ba9deb42b25e,50,1,1,0,1,2
48557c21-f562-40bd-af74-1fbeb690d1b8,50,1,1,0,1,2
942d912d-0df0-4844-a5d8-a02316ea2f82,50,1,1,0,1,2
fe3ce10f-1eb6-46a9-b908-e05908fe50b3,50,1,1,0,1,2
3bcefce0-608f-4d0b-b747-adb29a75854d,50,1,1,0,1,2
fb529ab1-92d4-4ee8-80ae-50c0888b9cfa,50,1,1,0,1,2
c4278cf7-f6a8-4f2b-b22b-6acf4b2ab9ae,40,1,0,0,2,4
bf9cdcc5-def1-4b7c-9a7b-667640e8c5c4,500,1,0,0,2,8
e91bf7b5-8580-4c43-b158-1ccd77b6b698,50,1,1,0,1,2
6b7a7874-f3f5-4d07-b0b4-add6dabddbac,50,1,1,0,1,2
727b21be-bc7a-4066-bc1e-95f00d4d8520,50,1,1,0,1,2
e69fdd73-6e7d-42c4-ad98-9bcad31b6e6c,50,1,1,0,1,2
f328318a-5016-4563-844a-e61a10556cc6,50,1,1,0,1,2
33a2685b-6a12-4f9d-8219-416181fec4b5,50,1,1,0,1,2
6292010e-33c5-491b-aaa9-86582fccd6dc,50,1,1,0,1,2
07bcba2e-44db-4799-8ae4-438f78e96684,50,1,1,0,1,2
3973eede-d66f-4314-bc61-6dc677998652,50,1,1,0,1,2
4ce63afc-2131-48d0-a36f-5fcea4ec9da3,50,1,1,0,2,8
a4dca7dd-6474-4579-bba7-9116babb76d1,50,1,1,0,1,2
fa6374a5-61e6-48d6-9aad-885678798882,50,1,1,0,1,2
1b479dba-a408-4138-a50f-31914c8600bf,50,1,1,1,2,4
b6f9f9a8-f8b7-4ebf-94bd-a63484643b11,100,1,0,0,2,4
883645c9-553f-4d7e-a64b-fe81d8e5cf26,100,1,0,1,84,256
035ccfb6-e487-4d9f-b02c-79fb9bc0e413,200,1,0,1,8,24
a2588f05-28a0-4417-a397-89a8934c7e54,50,1,1,0,1,2
7acd6203-9ac2-400a-916f-245b32c8167d,50,1,1,0,1,2
00dd1dab-36d9-44cc-bca2-249205968bb2,200,1,0,1,8,24
f60b4b86-f415-481a-a7a8-3ffeec70a3f3,50,1,1,0,1,2
cc7f8fd0-98d4-459a-b9eb-032c5a9e4226,50,1,1,0,1,2
1cb41b8a-1d66-4660-ab61-b3b57bee3638,500,1,0,1,8,16
6cc4b935-a14c-48ff-a10f-65ffe0c13613,50,1,1,0,1,2
86c3b697-5d03-44c6-aee9-9f72a3ad5fbd,100,1,1,1,84,256
ba83f5cc-51bc-488d-9139-e3961d2e5093,10,1,0,1,8,32
614eef31-a429-4102-bddd-b6529b225a4b,50,1,1,0,1,2
dce5fce2-d4c5-4433-b7d3-c8cf0abfc409,100,1,1,1,8,32
038da1c8-caa8-420e-a91d-7eae02178501,50,1,1,0,1,2
ec3fe249-9ccf-4cea-bb19-2fdfb092cbad,50,1,1,0,1,2
30764668-4604-4588-8256-fa6b8be24bf5,50,1,1,0,1,2
50afc35e-f16b-4a8a-8795-11513406df2f,50,1,1,0,1,2
004f34da-5b06-4699-b1b8-16fbdee32793,50,1,1,0,1,2
62508c9d-63cf-413c-b9de-3f6b8369bf13,50,1,1,0,1,2
0ffc6748-b68b-4b46-8e71-93c72031a850,50,1,1,0,1,2
8291c442-a14a-40cf-95b4-d5d77926fc3d,50,1,1,0,1,2
c31d6dcd-77e1-417f-8adf-2f60dac4a2fc,50,1,1,0,1,2
1e95388e-8418-475f-befc-b78fb47dc1b1,50,1,1,0,1,2
c3eaf049-a86c-44f7-87c4-23e0d667f57a,50,1,1,0,1,2
41d675ce-1b3b-402a-a5ae-58ea60ec7f7f,50,1,1,0,1,2
7b93b5c5-ccdc-46fa-b23c-29faaa9c3cda,50,1,1,0,1,2
4053c768-dc0a-4281-8edb-ad228a7a0e73,50,1,1,0,1,2
71a45d79-f51c-48c1-81eb-095f2456b90f,50,1,1,0,1,2
c9d29e0c-953c-4674-ad3a-c3c438a0a949,50,1,1,0,1,2
a9f9bf2f-4d62-4210-9d60-3f746c4df72e,50,1,1,0,1,2
6a4ca5f1-94ea-44a1-9efb-d47147f68bbc,50,1,1,0,1,2
ae20cf3c-8729-4caa-a498-b24081f42045,50,1,1,0,1,2
3bd3207d-8915-4669-a95b-2c6d5fbe1202,50,1,1,0,1,2
80403beb-6fd8-4b25-a880-e2c7667549be,50,1,1,0,4,8
a29a1aaa-13bd-4591-a503-3b2ceeeca2fa,50,1,1,0,1,2
143cd0e4-6a72-46bd-aacd-d1125635d7a6,50,1,1,0,1,2
c9a327bf-1ed1-4a30-9a71-58613b02f5aa,50,1,1,0,1,2
82c0a2e7-9917-4643-b012-989b2f18ab11,50,1,1,0,1,2
ea3bc856-76e5-4cd6-bcd7-407db517f797,50,1,1,0,1,2
373d9a42-2e9b-43c6-8a26-280b17673cf1,50,1,1,0,1,2
b9c5f60e-4b40-4891-a2f0-48cd7a88a505,50,1,1,0,1,2
d40df1d5-75ca-472e-aead-abef670bdf01,50,1,1,0,1,2
aef381fe-e977-4b52-8498-b985213a14ab,50,1,1,0,1,2
18b7fbf4-2d88-4092-90b4-6c782388faab,50,1,1,0,1,2
30b1d372-e92f-4902-83f9-e5c65452983e,50,1,1,0,1,2
37d78ba8-0629-4403-8098-c4db14fbd998,50,1,1,0,1,2
08c73c74-ec0e-4b9b-98be-16cb8c208c5d,50,1,1,0,1,2
6f2a0338-4367-48e5-b662-41b53406cc61,50,1,1,0,1,2
b92d46c7-46d1-431c-acc9-64e1711f9a65,50,1,1,0,1,2
9ddf4104-fff5-4b01-b035-4a273e5c3659,50,1,1,0,1,2
4e805596-fae3-44fa-ac49-6ada02f23b8c,50,1,1,0,1,1
08ed0444-7f14-4961-8c34-7a56f60c47b6,50,1,1,0,1,1
f5a9d23f-a337-4d16-9912-064de8594991,50,1,1,0,1,1
911f46c7-bb12-4000-a93d-3503f43a674c,50,1,1,0,1,2
95df6511-fae7-43a5-8e98-27f36f75e06f,50,1,1,0,1,2
5b414e62-fda0-4b4a-a32a-a66a8410376a,100,1,1,1,2,4
a91f965e-4d84-452a-9cf1-05b032af2089,50,1,1,0,1,2
e3795f1f-1875-4b06-9fc0-b1c457bb8d88,50,1,1,0,1,2
d04fa094-0ca2-4258-8541-92ed8e3bc59d,50,1,1,0,1,2
f4790b2f-3380-4f05-8c48-77da26d6ecda,50,1,1,0,1,2
89752028-7df3-4764-b105-2dabd4779b77,100,1,1,1,8,64
e9e8931d-c79d-487f-a829-6974165c0879,100,1,1,1,8,64
2b6bce93-9e13-4079-b0d1-3b74b699a06b,50,1,1,0,1,2
2880af16-9117-45c4-a288-4c0903a9a018,30,1,1,0,2,4
311421e2-e983-44d4-98c8-b73c9d46abc4,50,1,1,0,1,2
ccfe7dc1-5489-4caa-ac94-35ee474c3470,10,1,0,0,2,4
5404d47c-d2fd-4b41-a071-94216fdbfb6a,200,1,1,1,8,16
99f710b1-e5fb-4898-9749-1e7f63dabcb2,50,1,1,0,1,2
cdec6d35-7a5a-4858-bf38-9946c7a31ab7,50,1,1,1,1,2
732652f9-b583-420e-b1cc-ad19a4b3d5e9,30,1,1,0,2,4
80c9a3fd-2b65-4e20-8e89-d5f7576e7dce,50,1,1,0,1,2
ab8cbd9e-ff77-4a60-b50b-99e2331eb7c5,50,1,1,0,1,2
a11b9a3a-50c0-419a-9b45-c14e38a1f475,50,1,1,0,1,2
b0db5ec7-bffb-4219-8a0b-db47dd7c04b2,50,1,1,0,1,2
f4d671ad-91f3-41aa-a3bf-601371c39460,50,1,1,1,1,2
cecf149a-6a91-47ae-b309-5d6bf3a94d9a,50,1,1,0,1,2
a5727d73-f856-4f0e-913e-e842981027d7,100,1,1,1,8,64
de71729a-188f-4f81-ac3b-45e98202d8f7,50,1,1,0,1,2
2c27d1c9-34ec-406b-b47d-aaa5d962d7b7,100,1,1,1,8,64
5e00cc21-3c91-4fcd-b447-f84f64acf23e,50,1,1,0,1,2
5aae37d6-e294-4379-9a08-a9ecaa79870d,50,1,1,0,4,16
e0953f15-f0bc-4794-be56-4ed61a1471c0,50,1,1,0,1,2
e21abf45-7b43-45a0-a855-664a366179ba,50,1,1,0,1,2
bbbdf650-c092-46fd-aa38-e66c6c99d674,50,0,1,0,1,2
b00d91d7-cda7-429a-9a8c-46bc5798d058,50,1,1,0,1,2
5d118c1d-188e-4dac-9981-ccdb95531439,50,1,1,0,1,2
6a612bb9-0b7d-4a38-bc3c-646d53b79fe9,50,1,1,0,1,2
90326087-0fc3-4687-b7e8-2c5dd49cd4d1,50,1,1,0,1,2
baab34a9-c1d9-4e79-a0aa-791b61ff1813,50,1,1,0,1,2
79228810-5021-4ebf-9667-84f0784a1e20,50,1,1,0,1,2
5d1dd3aa-f855-44bb-b842-f1b392be9197,50,1,1,0,1,2
b00ca277-4b89-488a-8d47-3cb08cb6ff7e,50,1,1,0,1,2
afc56238-1112-434f-9ba5-0364eb37a20d,50,1,1,0,1,2
400ca7ae-7973-4df6-b1b3-20a1d8c534d7,50,1,1,0,1,2
4a1fc089-416a-4e40-a487-c0697dd2202b,50,1,1,0,2,4
f9bff1b0-33b7-4a1b-83f3-5ad9e77f1e96,50,1,1,0,1,2
be15893a-631e-4a55-8df9-c0fd200579e7,50,1,1,0,1,2
6f7541e1-9fe0-4519-93f2-d1954975439e,50,1,1,0,1,2
28e929a2-b48b-406e-a577-7a690520378f,50,1,1,0,1,2
f1bbc80b-1bb5-4684-8e2d-8fcfa63487c4,300,1,0,1,8,40
7c2e418a-3ba5-42ab-a1b1-68f6c9b9b3d2,50,1,1,0,1,2
25eb9026-f8ec-4209-bcd1-fe4fc1860158,10,1,0,0,2,4
c6e29a61-6212-456c-81ce-2f2701dabccd,10,1,0,0,2,4
a0133bac-80d6-405e-be95-c2cc40d64d11,10,1,0,0,2,4
4e76b9ad-a3d3-4c6a-a81b-1b1643ae41bd,50,1,1,0,2,4
c0d2339d-5a73-4639-9ec5-b7523a7613e2,50,1,1,0,1,2
6ab49655-288a-458e-bddf-71cf70b09235,50,1,1,0,1,2
40f9febd-363f-4306-99f8-4b081e634a46,10,1,0,0,2,4
33eda485-d01c-4921-91e1-1dba3400b0ec,30,1,1,0,2,4
29c0001c-8a5a-4163-85ea-e4dff5bbe3df,50,1,1,0,2,8
64e81f15-c340-4019-bf41-008029e3f717,100,1,1,1,32,64
37672f80-4d6c-421e-b669-1af396c02ecc,50,1,1,0,4,8
a6fad9e6-1fcf-4659-8ba9-244f8199dea8,50,1,1,0,2,4
3415c351-4e94-4a9d-b1f8-c96e18a8193f,50,1,1,1,1,2
25d82ffa-f123-4796-8b53-536fe309ea12,50,1,1,0,1,2
f608c06f-5b38-423e-82d0-2a161df982f4,50,1,1,1,4,8
7284a9f7-ff4a-4490-a518-940e1e865598,50,1,1,0,4,8
72a51771-e62e-4275-86af-24ef28c80984,30,1,1,0,2,4
18389256-1a15-409f-9286-ed373cda81ff,100,1,0,1,36,160
bf5c08db-12d5-4de2-9331-a7bd8d32f51b,50,1,1,0,2,4
50b76ec7-9ba7-4271-9916-40177df86332,100,1,0,0,1,2
0697f887-d1eb-4991-91b4-69d4c69c2d86,50,1,1,0,2,4
411bcd10-7695-4ef2-8803-0afba12d9d3d,50,1,1,0,1,2
01231781-3e59-49be-b377-245390981517,50,1,1,0,1,4
863b7fe9-d195-4d1f-81b2-74165fc223c8,50,1,1,0,1,2
82463b77-5c13-4fc2-b783-09df50ff8fef,50,1,1,0,1,2
76726e7c-afcc-403a-a475-8cfdee2e060a,30,1,1,0,2,4
d6b787fd-0b34-4cbc-8a67-58e6cd82117e,10,1,0,0,2,4
eaf2dfaf-b2ba-47b9-8387-7af5ccc8fd03,10,1,0,0,2,4
38b17100-aff6-4e25-9901-3189fba8d6af,50,1,1,0,1,2
f20098ba-214f-4c2f-89df-f834d756c4bb,50,1,1,1,8,16
940c477f-0fd6-42b3-aad3-25f3bcc4fe43,200,1,0,0,4,8
b07661fa-14ea-433c-b651-f748e27e5c4f,50,1,1,0,1,2
67cf9471-224f-4ef0-a157-3daaa2102744,30,1,0,0,1,2
9235fe40-2b45-45a2-a15b-6c1b233b3918,50,1,1,0,2,4
8c1da756-6ff7-4e9b-880e-df0ed368e5e5,50,1,1,0,1,2
8e3a6efa-c01e-45e2-b536-0b0e4c94c533,70,1,1,0,4,8
c83b5e5e-2830-4b78-847c-e44eb236c4e8,50,1,1,0,1,2
c2ab0708-f8a3-4d08-bb49-f21087551d85,50,1,1,0,1,2
bbb030d2-4d08-4db7-92ce-3e20464f770f,50,1,1,0,1,2
d43b08af-0bb5-4ffa-a910-701db8eeaf94,50,1,1,0,1,2
d59fcfe7-bb13-4286-abbb-28eb03565dfb,50,1,1,0,1,2
27ece170-1e4d-4d42-b4b0-04d9b0c44f9c,50,1,1,0,1,2
eee9caa0-e2a4-4e4c-bbb1-30dda3df9454,50,1,1,1,16,32
16883d52-c2d3-4832-ae3b-cc68b1e23d88,100,1,0,1,64,128
173c5536-b719-4eea-9211-d14133e91626,100,1,0,1,64,128
29d8c81d-0e3e-42eb-b007-f10f60cb77ff,100,1,0,1,64,128
f4422577-5338-407a-a301-6dd7f6e04cfb,50,1,1,0,1,4
25bebc53-7d49-4eb1-9627-22b48666c464,50,1,1,0,1,2
d05148bd-2095-4a69-a8f1-1aad27b775fc,50,1,1,1,16,32
f3897f17-7853-4167-9f61-f4ab17dee1e6,50,1,1,0,24,48
c5272cb6-eeb2-487b-bced-f15b5926e450,50,1,1,0,24,48
5e5acc28-39e0-4304-9198-6d16a85ce8ed,200,1,0,0,24,48
e7819a7c-d93b-4d0a-9667-20239af84e14,50,1,1,0,1,2
f1f40481-4204-4fbe-868d-e39ed9d20a81,30,1,1,0,2,4
b59450c7-87b1-4c1b-91bc-69685550f97c,10,1,0,0,2,4
826c95eb-2da2-45bf-b75d-0253c205cd06,10,1,0,0,2,4
09a5d894-6bdf-4b09-8de3-e5c4c3452715,10,1,0,0,2,4
06f150a5-7c0c-43bb-b392-c36bf6883b07,50,1,1,0,2,4
6476e5df-b053-4d2c-bf04-c39883ff21b9,30,1,1,0,2,4
6fc3b710-3556-45ab-9648-e13bfa15dc30,30,1,1,0,2,4
dd804fc9-d0bd-4c9b-b172-1c52bae952d6,30,1,1,0,2,4
397a5939-0fd6-4c94-b202-219ce25035c6,500,1,0,1,32,64
0bad25e0-cf67-4011-bd64-fdac50779595,300,1,0,1,64,256
145ef944-fb53-454b-91c4-67a505635bf4,300,1,0,1,32,128
20fbb9cd-69df-4b71-8785-bd470d441e7c,300,1,0,1,32,128
1246a75e-ca2d-47e9-aacc-fc33b54866d4,200,1,0,1,64,256
21d51d2d-7100-41bc-9cd1-b163ca81fc43,200,1,0,1,32,128
272a5996-b1d7-4813-a705-65607b98f415,200,1,0,1,32,128
35d862ea-4009-43ac-b1ef-f6c0868dc951,50,1,1,0,1,2
3157f303-056d-458f-ab64-46a5913c4bd2,200,1,0,1,32,128
44201284-52d7-4d65-a545-97563a89f7fa,200,1,0,1,32,128
3ee797b9-2627-4c6a-8469-d8521de01283,200,1,0,1,64,256
33bd3289-e217-4411-861d-424deb094a0a,100,1,0,1,2,4
755027e3-075b-428d-adec-b4ecd7e1999e,10,1,0,0,2,4
7ee3db65-dd61-407d-b52a-4f8eaba49121,30,1,1,0,2,4
432ec6cc-d7ae-4aff-ae4a-47d85d3629b4,200,1,0,1,32,128
49a21a81-3288-4c5e-ad19-8cfa7a68dfeb,200,1,0,1,32,128
6281e725-b34c-4c12-b131-35d6f1ae7c1f,200,1,0,1,32,128
c1b789bd-3cfe-48d8-949a-2c81c1a27848,10,1,0,0,2,4
7f3a6515-2d2a-4ff2-8d88-e93056341962,50,1,1,0,1,2
11fd5e62-7e8e-47d4-8584-d654c9002d6a,10,1,0,0,2,4
bb066916-63c4-40a3-bfa3-b7a39676168a,30,1,1,0,2,4
99065e34-cc8a-4fd6-afa1-bfbde748b191,30,1,1,0,2,4
98911633-cef6-47e9-bd60-7fe36df0700f,10,1,0,0,2,4
608d690d-e008-46d3-a6fb-1367ecc2d1d6,10,1,0,0,2,4
cca0918f-bd61-4a28-bca2-843f4c99b34c,30,1,1,0,2,4
573c2921-4c88-4502-8dbb-67ec80b08724,50,1,1,0,1,2
5451c289-436e-41a1-83f3-1c48877eb06a,50,1,1,0,1,2
3e9d3811-cfc4-4622-bf14-faac7f13eb7a,30,1,1,0,2,4
8695a1e8-2dac-4805-805d-685d9720c506,10,1,0,0,2,4
89566e7a-dd21-440f-8728-c6718355e989,10,1,0,0,2,4
3cddaa1a-cd8f-4c94-8a06-e515a768c313,10,1,0,0,2,4
d7ee5997-f17f-45ef-b638-fb7a84d4f108,30,1,1,0,2,4
da88a563-951d-4ca5-be78-db57879f4268,30,1,1,0,2,4
180e0681-71bd-422d-b4a6-807e8656aa84,10,1,0,0,2,4
11e84f29-c67d-4832-be82-6bc34d63772d,50,1,1,0,1,2
6eae61c8-3034-4c68-b0b0-50d5f2aa82d5,100,1,1,1,8,32
f27f84e0-f0c7-42ce-b4f8-a8fa22564f54,50,1,1,0,1,2
2efa66a7-db0d-42ca-8d38-3394a258e358,50,1,1,0,1,2
b8cc3ae4-918d-4c9c-b962-6757f9a11d2b,50,1,1,0,1,2
b76dff2b-9e1b-4a8b-9f47-de5ad0cda69c,50,1,1,0,1,2
535fc657-7759-41ed-b8fc-973d4eae16e3,50,1,1,0,1,2
e1c97385-5d79-43d8-b3b1-1a49d610b045,50,1,1,1,8,16
0b811c07-565f-41a3-9f36-5dc8d92711d5,50,1,1,0,2,4
27d4c00f-eabe-4b2e-a9a0-dd52b72d14d6,10,1,0,0,2,4
089b6692-a049-4c35-a192-41ed21e72123,10,1,0,0,2,4
dc3738bc-6432-4c4b-bfff-4cd88cd7ab3c,10,1,0,0,2,4
c01c329c-7684-4907-b580-3ef80e321cd5,10,1,0,0,2,4
9be0867a-a81a-4c38-baed-00b4107bda42,10,1,0,0,2,4
ef589e2e-9e52-400e-b01b-c3b80b26fcb7,30,1,1,0,2,4
4b434443-ee9d-497e-b19d-79edeb9854ae,30,1,1,0,2,4
5dd28f88-86a8-44c0-a8fb-f53c35d61011,30,1,1,0,2,4
d43606d7-d1b7-454c-84c4-be75deac77c1,10,1,0,0,2,4
e1cafbd4-2cde-48c2-82e8-8860cd1e9690,30,1,1,0,2,4
5591e963-bea6-4a9d-97f1-5e13e2cd71e0,30,1,1,0,2,4
fe67d023-a268-42d1-84da-35f8a95954d6,10,1,0,0,2,4
d7d676bc-409f-4471-951b-19b935d7e500,10,1,0,0,2,4
3fdc0f5a-9cf3-420a-acf3-a1d0a900501d,10,1,0,0,2,4
2cedd272-eff9-41e8-867b-857c566b388c,30,1,1,0,2,4
1501a808-5e20-4d76-adfc-e8d81d328732,10,1,0,0,2,4
66ea0d6b-0709-4d4b-965d-4394005008b2,50,1,1,1,1,2
c6818c06-0da0-4fd7-b773-54cc19097469,30,1,1,0,2,4
144966ec-50f2-4878-ba59-25f2c005f7f7,30,1,1,0,2,4
09a82a8e-b9a8-4557-b34b-5789662b0493,10,1,0,0,2,4
dae0cd60-241b-4ea1-8665-63fc5c7497d5,10,1,0,0,2,4
64c54f6d-0e76-41eb-91e6-728204676333,30,1,1,0,2,4
5481898e-a8e5-49ef-86c1-3465798e45a4,30,1,1,0,2,4
52a63144-e50f-4e0a-953f-c36b2e005251,10,1,0,0,2,4
02d3f4ed-586e-4007-b6af-a285b894bd48,10,1,0,0,2,4
57f1c099-57ab-4efc-a38f-a8bcfd08c53e,30,1,1,0,2,4
42abe7e7-46a5-4ee7-b9e4-1164572557e1,10,1,0,0,2,4
c5ab235d-aed2-4362-8ab5-a242b32328dd,10,1,0,0,2,4
288414c1-32e8-4e31-933d-a3c1a8726c0e,30,1,1,0,2,4
29f62fc3-cb32-4214-9d7d-a2c648d62313,30,1,1,0,2,4
3b16b042-4a73-401a-b2ca-be2fdadd377b,30,1,1,0,2,4
86842f8d-1489-4177-bb58-606c88de9443,30,1,1,0,2,4
30c28706-5efe-4d9a-9d1c-a0cbf6395eab,30,1,1,0,2,4
fa8dbeb3-08e3-4cf5-ae18-81ebd4eb7730,10,1,0,0,2,4
0dff6e22-d05f-4c6b-bc96-763e5b91c28c,10,1,0,0,2,4
4737d963-a92f-4e37-8d2c-4e52fbab0623,30,1,1,0,2,4
00965fd1-7d08-4472-acd9-3c6f093062b6,30,1,1,0,2,4
c37103d7-3f2b-4101-b934-60fbcde931c2,30,1,1,0,2,4
94656a6b-e4ec-4b26-8efd-969289c71b22,30,1,1,0,2,4
e8f758b4-0b17-4353-9f8f-39d0838b9d15,30,1,1,0,2,4
6de8f0b1-a9be-468c-a540-89a504d9471a,10,1,0,0,2,4
5ab64220-6701-43f4-847c-a6f0bed8cd3c,10,1,0,0,2,4
fe87ad09-57b2-4195-916a-7e7457d6b8ea,30,1,1,0,2,4
327c6867-767e-4d2e-996e-f2a235317676,30,1,1,0,2,4
523d5153-8e05-4824-8e3e-debe6e17df00,50,1,1,0,1,2
32964065-7ebb-418b-b6eb-f95cd4bb56a2,30,1,1,0,2,4
8bcbf2d6-ff1d-48e3-bd10-2b315c836c49,30,1,1,0,2,4
40067fe6-f763-4487-b531-3f135dad548d,30,1,1,0,2,4
5292f1ef-2ea2-438f-96a5-47bb424ffb92,30,1,1,0,2,4
9bf3be56-5fa9-4029-9bb1-c31afb2d37c2,50,1,1,0,1,2
91e5b2f0-f508-40c3-9bed-774b45e198e4,30,1,1,0,2,4
53515edb-827a-4046-a9c3-3fceee62ec92,30,1,1,0,2,4
fe46b67d-255b-40b8-9f6d-0efe0eaf7252,10,1,0,0,2,4
cea8db54-01ad-4e77-8801-c476d50fdf80,10,1,0,0,2,4
8e585de7-df95-4161-9ec4-d9cbf2abc011,30,1,1,0,2,4
5d0901b4-c123-457c-81b8-d847c850e5c3,30,1,1,0,2,4
4e9f42f8-8d94-489d-9b92-52fb3e4b9cd0,10,1,0,0,2,4
7a641f03-a57f-403b-a3d8-7663b09be377,30,1,1,0,2,4
e39162a2-eeee-4c11-9eb8-304d22338179,30,1,1,0,2,4
c05a36c1-edc5-4027-a77a-a6961b047d0c,30,1,1,0,2,4
5582c13c-292c-43fa-b605-6e0680f88411,10,1,0,0,2,4
5f9314c7-5778-4ebb-a12e-0d26af1094da,30,1,1,0,2,4
65383b7c-db8e-4891-9565-237a5efb6d9e,10,1,0,0,2,4
173a561f-2e91-44c3-816b-36acf2d0c26c,50,1,1,1,4,8
d4082b1d-57a1-4be1-83a7-6905747be6ef,30,1,1,0,2,4
c6a8462f-cce5-4a36-a760-aeec8968c8b5,30,1,1,0,2,4
c3f0d5d9-6f07-4c52-8703-7be938e62ec0,50,1,1,0,2,4
ac944add-c20f-4ee3-b83e-63bffc907aa5,50,1,1,0,8,16
92ba4c0a-62ac-4d8c-b205-d6a6bf27767a,50,1,1,0,1,2
030a5577-870d-46e3-9229-4afd15509654,100,1,1,1,8,64
25a715a7-cee4-4aa4-a95d-cad4a97d326b,30,1,1,0,2,4
5248fc62-403a-4d11-8b32-b26d63df57cd,30,1,1,0,2,4
5088a452-1b2c-46d0-8789-e99a86fd460a,30,1,1,0,2,4
aee7e05e-d008-40dc-849a-4f9f92ac81ec,10,1,0,0,2,4
ab73fffd-f205-4a3c-8a13-6243a5c24d6a,30,1,1,0,2,4
6cfec107-a31c-4d30-b304-12da427e495e,30,1,1,0,2,4
4efb5d09-5169-4bae-a134-e07bd7a6709f,10,1,0,0,2,4
2ae75c4d-6a29-4b86-bcf1-5382cdd236b9,100,1,0,1,32,64
54f0b627-4f2f-4b97-a03a-6e4ec95b84e3,100,1,1,1,2,8
71db110d-c8bb-4cb2-b9a8-96bef9251155,50,1,1,0,4,8
af084fbe-8a6d-4332-a4ea-ed25939eb995,30,1,1,0,2,4
6ac6c05c-fb1a-469b-a281-a142ddb65bef,50,1,1,0,1,2
05595796-7f90-4a01-afb3-cbb729b7e9a5,50,1,1,0,1,2
238d67f0-b936-48d7-a796-7b1a78314261,50,1,1,0,1,2
b200498f-ef21-4f80-b85c-bdb041235522,50,1,1,1,64,128
c4888b19-81ca-40db-a77e-24dd3183aa63,50,1,1,1,2,4
8320e1ed-15d3-4a5c-8b8b-a5eb2fb2d949,50,1,1,0,16,32
03f6648f-39df-4901-873f-c741332d9b7f,50,1,1,0,1,2
07dcf6c6-ee4b-4b95-a54b-ee4b0b1059d3,50,1,1,0,2,4
ac71d11d-cd7e-42eb-bb06-5390011ee2e6,10,1,0,0,1,2
4a1baac3-1c19-4bd5-ab6b-99ea4ac6b8e4,50,1,1,0,1,2
f64cccf8-4e7b-488b-8e9b-f61995a245fb,50,1,1,0,2,8
1909a3cf-0b1b-4f85-a30a-d038177790c5,50,1,1,0,1,2
ad680b15-4053-4893-8b89-017b31f7c4c7,50,1,1,1,16,32
ba7b7a79-6c4f-4b33-8f76-4a81ef702087,50,1,1,1,16,32
48d09193-9ed1-4a27-8257-7c4b310d0a5f,50,1,1,1,16,32
1d5d6478-c3b4-481f-afe4-02386799d475,50,1,1,1,16,32
1e79e511-a187-48f3-b3c1-68a386643c1a,50,1,1,0,1,2
024bda11-9b0e-480c-a5b2-b15a196a3dd7,50,1,1,1,16,32
ba4d2c45-71ea-47e1-9ab9-2d08c64d2e27,100,1,1,1,32,64
41b23fb4-c808-41d9-8e5c-d0ffa2f554e6,50,1,1,0,1,2
4af15ed8-1a74-4e38-9efe-d1e12e4f3eb8,10,1,0,0,1,2
762e6db3-858a-4dee-aca0-9b146df5c525,50,1,1,0,1,2
95913a1a-1cf4-40fd-9e60-a47b81c0488f,50,1,1,1,16,32
65e804fd-80dd-4a34-931e-877783fe1d61,50,1,1,1,8,32
51fbbbd5-3829-442c-83f5-f84135331ae9,50,1,1,0,1,2
84175dc7-d628-4d61-8244-0def65f7d848,30,1,1,0,2,4
501e2c69-02dc-4678-ba6b-add5c6d247db,50,1,1,0,1,2
aa11c720-d1ed-4761-8783-38212e0231bc,50,1,1,0,2,4
16b2f8c8-6229-4082-8c28-e23072151139,50,1,1,0,1,2
985a5d23-72a8-4cc4-82f2-c0ed28d7d8bf,50,1,1,1,8,16
4e8a438a-de73-4eb3-8ca4-5bcced3741ab,50,1,1,0,2,4
dacbf43a-c158-4666-ab00-26f79fe897a9,50,1,1,1,16,64
d5df2018-ae7d-434c-b942-35f9450efe6f,50,1,1,0,1,4
