bin,machine_gpu
0,14.910311266650366
1,27.501538472393563
2,37.710769046570384
3,45.813683885424034
4,51.999638388088655
5,57.33146218782705
6,60.1950563357902
7,62.98127966566491
8,66.36318803234504
9,72.95778318053394
10,75.3228355478561
11,79.5045262429354
12,81.60190178841506
13,85.34930401205386
14,88.43797469697522
15,88.78119448373555
16,90.32250783491311
17,90.9186496125076
18,92.04226433128132
19,93.56042275047953
20,94.31783136787803
21,94.623842316642
22,96.14957372192649
23,96.2515125753048
24,96.64718754432064
25,96.58587852947721
26,97.66917041586406
27,98.92713994313492
28,99.78767432177054
29,100.31511608647456
30,100.40373582032127
31,100.78878229507946
32,102.05245355847799
33,102.93327060693026
34,103.45692264001109
35,103.45596690477355
36,104.28337606511482
37,104.7036469697951
38,105.04472494579954
39,107.44158383823456
40,107.71329523890437
41,107.90430082888051
42,108.05586415684238
43,107.79953710933822
44,111.33765413926666
45,112.88532394519933
46,113.075269658913
47,113.25241909643908
48,113.29360703935303
49,115.45806815214758
50,115.51520283731183
51,117.03248274466375
52,117.13340503543415
53,117.38963024172712
54,117.90788748479532
55,118.13179443056542
56,118.35178176696034
57,118.86175589548874
58,118.97775716486733
59,119.28972619406358
60,119.68657031134147
61,119.7913549287817
62,119.88584195600629
63,120.03378148714596
64,120.18162155375089
65,120.255010623854
66,120.85181767071272
67,120.6889348538692
68,120.73787608701238
69,120.88532257909732
70,121.23345069569991
71,120.898647014799
72,121.02554608153959
73,121.93654808444388
74,121.68293679077239
75,121.76120661728608
76,121.7223438682044
77,122.29308379986347
78,122.54219773643513
79,122.42281609262162
80,122.83116976855092
81,123.59557350130163
82,123.90653499858561
83,125.07457882180756
84,125.1137165421506
85,128.33096084812843
86,129.11949501964338
87,128.35959142980144
88,128.90616427045455
89,128.76673644190834
90,128.7159443079982
91,129.94586392934386
92,129.57015928508613
93,129.65909668618798
94,129.50946017206704
95,129.73843365504098
96,129.77797432028524
97,130.06716823661645
98,130.41687208048901
99,129.9183747634925
100,129.73676388848813
101,130.33020351499908
102,131.5003792732001
103,131.7343848573257
104,133.03236357761176
105,132.90506868907354
106,133.79145437781358
107,133.86167563112602
108,133.90979705716995
109,133.7650237444157
110,133.8708451838943
111,133.90091181682513
112,134.12565305397123
113,134.30539626685794
114,134.49689374524473
115,134.6777940813374
116,134.85424082720124
117,134.99165235960072
118,134.91825698610822
119,135.06284062217793
120,135.1373324169652
121,135.22402890489292
122,135.30349347839413
123,135.5291189048415
124,135.83190262320346
125,136.60814842210118
126,137.4726568202274
127,137.95327147011676
128,138.18020501797662
129,138.39287883660208
130,138.95517963646967
131,141.41244226798347
132,141.42013386538997
133,142.13777761641498
134,142.21679219906375
135,142.8506946059997
136,143.40795824805093
137,143.1585505000508
138,143.25278574544572
139,143.47422196339588
140,143.94409895070382
141,144.19270884428684
142,144.20836485875049
143,145.04515067612164
144,145.25513904074035
145,145.44839766004137
146,146.24534904743
147,146.83172962979307
148,147.39048236181014
149,146.37152464137253
150,146.745381977521
151,146.51105307291536
152,146.43815325522888
153,146.46922651649095
154,146.528516304014
155,146.6170006249232
156,146.73718399157352
157,146.62760075083446
158,146.71350141547794
159,146.50299130632877
160,147.4008455186183
161,147.36100054389445
162,147.42260766199598
163,148.2075195127272
164,148.37572468450762
165,149.97060174297923
166,150.1715254277456
167,150.15702627045755
168,150.29129312933964
169,150.31132474778718
170,150.62806393782202
171,150.87922367370984
172,150.80381232567845
173,150.81386302283272
174,151.5607118703001
175,151.70507432528842
176,151.6857829128394
177,151.9962809893491
178,152.74401760087173
179,152.78487925320076
180,153.17903751237031
181,153.26270412046264
182,153.48367142050844
183,153.531198207377
184,154.0039100920301
185,153.99887347432264
186,154.13248747891896
187,154.83392794650595
188,155.03706451804584
189,155.13631762384128
190,155.3034707634854
191,155.40827566531806
192,155.531681813615
193,155.70775017573482
194,155.79409987465365
195,155.89214795450067
196,156.13657329712692
197,156.54503982912783
198,156.552631003801
199,156.5617609767983
200,156.50024520107826
201,156.64154740980766
202,156.55305288835032
203,156.65982764480242
204,156.8195084206608
205,156.78675048108937
206,157.18185265006917
207,157.33890540951012
208,157.55587843091996
209,157.65285433894385
210,157.83500285155068
211,158.07225339421927
212,158.3251917137716
213,158.86046789824314
214,159.06199037786425
215,159.78498277446292
216,159.9822425823958
217,160.63446243742194
218,160.6751528183733
219,160.8600298130191
220,161.08362540089908
221,161.11992076327152
222,161.1763047893937
223,161.33811184779998
224,161.55920566381036
225,161.6919739243714
226,161.73691009118536
227,161.91556753417677
228,162.15138016021035
229,162.5493104182318
230,162.7924205253138
231,163.0674573082957
232,163.6280820571108
233,163.89913781279537
234,163.97815169952958
235,164.2329305110365
236,165.10802221714295
237,165.3052332415412
238,165.50182191558736
239,166.9965355196894
240,167.147595122686
241,167.23792393528367
242,167.48614592972615
243,167.83941878255396
244,167.9846263291574
245,168.01874332934733
246,168.3525318712212
247,168.68431920796363
248,168.98269295158255
249,169.14581841601733
250,169.37730844148967
251,169.71276854350526
252,170.70638899044877
253,171.00260716101369
254,172.0907041596838
255,172.3029309424188
256,172.54085206424153
257,172.9620567239705
258,173.430074145049
259,173.8113006365774
260,173.6253598530735
261,173.4231761440062
262,173.427149601654
263,173.6810850918846
264,173.93672105536913
265,174.10852049923665
266,174.1731508768936
267,174.35695915054504
268,174.45541720956567
269,174.5854458605681
270,174.73754733855796
271,174.8217991704157
272,174.94171556095395
273,175.0650254391917
274,175.12237693754037
275,175.8255928131256
276,176.6948800992839
277,176.78704830432864
278,176.89484793995766
279,177.05020963659385
280,177.30648594246108
281,177.40434604498844
282,177.64836353951168
283,177.41891075271886
284,177.41301404867403
285,177.43085100975375
286,177.51159656773737
287,177.48238285653116
