bin,machine_gpu
0,9.485860648066263
1,19.77863240296228
2,29.731258892162362
3,34.41265445522365
4,37.52679101394188
5,46.166419664150055
6,55.231331746373854
7,57.74813154567849
8,59.37181232073964
9,64.34480311358888
10,71.32420337261102
11,73.77992049631706
12,76.25256991326007
13,77.57568730008903
14,81.37020756119416
15,81.44923353335835
16,82.27736103830183
17,84.10131140342388
18,84.89904678325783
19,89.84642051728727
20,89.91999847957953
21,90.91557529081851
22,99.39924827175632
23,103.50756768285362
24,105.00047349200358
25,105.9336662058229
26,105.89645456823357
27,106.2841036956581
28,113.12318569041521
29,117.03618948501372
30,117.11078791575187
31,120.75261747136938
32,121.33942396020213
33,125.96966843648141
34,127.02260380647178
35,126.91775300928927
36,126.95423534334792
37,128.57897771590495
38,128.9877866441118
39,128.85235573333028
40,129.67895093318947
41,129.7269875869975
42,131.56029612582975
43,132.52740511639877
44,132.45414901443365
45,132.92379992827713
46,132.66479854370863
47,132.43668950224466
48,138.71998358877684
49,139.01939664752797
50,138.89645081204034
51,138.65612618047632
52,139.79414253592267
53,140.26498478790762
54,141.36609630241267
55,141.5406227679759
56,143.0981840171
57,143.10146751710215
58,143.93985723508698
59,143.70735165541316
60,143.3899291000371
61,143.17846530068834
62,143.21634526689706
63,143.37577950945823
64,143.44681195773148
65,143.3932871333214
66,143.4230704068418
67,143.28584994824664
68,144.2997400334813
69,145.57098378755867
70,145.9512143860905
71,146.04948771201924
72,147.46923389126204
73,147.23373048235098
74,146.81493411091606
75,149.3119411349196
76,149.44987962839625
77,152.414458562478
78,152.41970488640405
79,152.13591034363293
80,152.07499300909444
81,153.03107636704976
82,152.84759882208473
83,154.35614089935845
84,154.3091220659753
85,155.34097717220638
86,155.29477172187322
87,155.3607270569444
88,155.39018921393694
89,156.41324617923726
90,156.41026487932214
91,156.3167341590815
92,156.34944008239327
93,156.1891692179073
94,156.09932415841627
95,156.15126441744098
96,156.04027664466088
97,156.9130587140576
98,158.11285604039625
99,158.18687189133365
100,158.3559812087048
101,158.3907825583729
102,160.12561056944259
103,160.1029457957551
104,161.32243666688777
105,161.61506624166955
106,161.6192885538405
107,162.52323784902117
108,162.43946467847593
109,165.53480893239333
110,165.55223972368714
111,169.9222470651544
112,170.01408208477466
113,171.2171795334841
114,171.16260541387152
115,171.12086926104178
116,171.03068977151375
117,171.17273680291063
118,171.38737928661342
119,171.38142662863052
120,171.3425400419882
121,171.40979582038497
122,171.5113554478099
123,171.5333321312145
124,172.5487108542643
125,172.30411939866093
126,172.35939344967787
127,172.34833773816513
128,172.30882432178518
129,172.1979694577113
130,172.04588474157174
131,172.0301704246625
132,172.1652831915729
133,174.3798359967104
134,174.3501389870051
135,174.2671691642437
136,173.91999974018213
137,174.81239523046696
138,174.9331094053141
139,174.8866450234095
140,174.96712366186182
141,175.12099070533117
142,175.1079706950053
143,175.1726328218144
144,175.04772341582705
145,174.95441273135765
146,175.52143558438138
147,175.39705672988083
148,175.30306677298952
149,175.19927482597163
150,175.1061355167107
151,175.16492256099852
152,175.2939136591731
153,175.2631266206464
154,175.77237966834
155,175.82953038746302
156,177.43263812209796
157,177.31458608671372
158,177.03754951232708
159,177.06117731934992
160,177.174856446926
161,177.14599248298848
162,176.97310741739884
163,176.88055140299664
164,176.93181959087048
165,176.85707399589216
166,176.84257366013347
167,176.7711855382167
168,176.6959027914725
169,176.58872205282188
170,176.53517412595798
171,176.50521760318483
172,176.58009862241022
173,176.52271063334263
174,176.57453909674373
175,176.61472408223352
176,176.70755556171207
177,177.03175656535814
178,176.9573748766291
179,176.8003907838049
180,176.8363155061587
181,176.78521640170618
182,176.7620196468979
183,176.68400785897913
184,176.67299004955711
185,176.59647702033766
186,176.56687902889382
187,176.64192939717427
188,176.62319877862134
189,176.59521138747633
190,176.5484643026238
191,176.5177902303714
192,176.70550719765518
193,176.45888647047673
194,176.51283703558445
195,176.4886491469581
196,176.4993423902069
197,176.42100708135524
198,176.92130411849945
199,176.9652596633224
200,176.73942693009337
201,177.74645700334582
202,177.5361681319336
203,177.45014897215052
204,177.4508964143686
205,177.38403374734773
206,177.41921780043796
207,177.3948877192402
208,177.68573899316883
209,177.63622283542162
210,177.56495082714565
211,177.63366881880003
212,177.5879269440606
213,177.66058641368122
214,177.56293718613392
215,177.32898342753623
216,177.22144899866566
217,177.34824154868093
218,177.3482225423028
219,177.43884598045753
220,178.28572092940934
221,178.19420572361255
222,178.06569931195372
223,177.9182404550565
224,177.7461082573296
225,178.0086268419267
226,177.5633325295953
227,177.27106611953826
228,176.6431111700278
229,176.53405732563914
230,176.39894377850453
231,177.11962121394393
232,177.13707025507352
233,176.97602081061743
234,176.80553586469523
235,176.59146052285652
236,176.26586025057648
237,176.23515961700144
238,176.16207517332805
239,176.09748017522602
240,175.99657143508506
241,175.94072060383382
242,175.9348574669879
243,176.1338563441933
244,175.9824674590856
245,175.83873036093047
246,175.79803780452824
247,175.87717393854138
248,175.76309281313317
249,175.5975332271957
250,175.546375971889
251,175.5609931821326
252,175.4612518428109
253,175.49951570634533
254,175.54158175325594
255,175.6989779624297
256,175.68085026366842
