bin,machine_gpu
0,11.319577112946774
1,19.701485455624972
2,28.354320878171734
3,36.711607345604044
4,39.82750083819212
5,45.73498565719098
6,57.482967670670554
7,60.38176337327907
8,66.65826630702739
9,69.40310992767633
10,74.92783305487897
11,76.66504112099585
12,77.43121460319037
13,80.6955921987717
14,83.69380093105279
15,84.81436389419547
16,85.63824165746136
17,88.0323050472366
18,90.6096628680099
19,91.91070117973896
20,92.38651708856041
21,95.17793659845736
22,95.38146540607377
23,95.40899426357554
24,96.9643722105078
25,97.27842047553591
26,98.2316174388722
27,99.59140714411585
28,100.02855247882793
29,100.88256155415169
30,100.80010431785409
31,100.70732595428815
32,101.83194046837396
33,104.35107478036286
34,105.2131771485211
35,105.78497237438674
36,107.81428571300589
37,108.3767835323601
38,109.36852874004153
39,110.49345607223401
40,112.11493612687511
41,112.79671432236456
42,114.77934762089704
43,117.13626855836368
44,118.55348761171142
45,119.79496978632154
46,119.87250535212068
47,120.1370679137511
48,121.09823832522531
49,123.65367105657089
50,123.7759200139622
51,125.25638967831537
52,126.39429789301934
53,126.20428037391802
54,127.56328624731486
55,128.218854242751
56,129.46926130357937
57,130.38872355354658
58,132.13067149176408
59,132.16253222149612
60,134.78805281701065
61,135.478403598526
62,136.32244443889863
63,137.11422040914687
64,138.48719044825972
65,139.31978158017444
66,141.5684713934858
67,142.8234508085648
68,144.82867341982842
69,144.92808411217126
70,146.4675939743522
71,148.20730352462795
72,151.9162366156629
73,153.08787409455013
74,155.69436880945858
75,155.6057299388443
76,155.8802401732004
77,158.06139369219022
78,157.92386326951453
79,157.99022312534018
80,158.54127134801348
81,158.4835545551575
82,158.88346000587998
83,159.15670881486383
84,163.29241467868508
85,163.28743312398376
86,164.82199035565677
87,165.15122335249055
88,165.0127825073328
89,165.14364605799895
90,165.84995205815133
91,169.5653584973615
92,170.20224954192696
93,173.4885776288817
94,173.31652260916215
95,173.1949634877455
96,173.03230557929317
97,172.87359375203596
98,172.84134984738213
99,173.215603874991
100,173.30980740220457
101,173.29612737804263
102,173.3041614572174
103,172.76221369961178
104,172.8843597285915
105,173.0716279618444
106,175.88971517460138
107,175.82442361997474
108,175.5309064546127
109,175.46531627170418
110,175.41839203716117
111,175.6318377202503
112,175.5486107390363
113,175.48398485994258
114,175.4149104536568
115,177.06698293896525
116,177.10951596010975
117,177.33287194977444
118,177.34348486403897
119,177.20469250293272
120,177.1618897245937
121,177.0507301932917
122,177.08069620225504
123,178.01604582601504
124,178.39898441730702
125,180.50653256705343
126,181.00245573218845
127,181.84963706441005
128,181.68896356179442
129,181.5888445723124
130,181.3069059038912
131,181.20011291092587
132,181.11016073243684
133,181.04406652848516
134,181.92431662998465
135,181.80404148642197
136,181.67520303088406
137,181.77277044628298
138,181.74205695214744
139,181.64680665125422
140,181.5595999060293
141,182.22471163289805
142,182.16361335332448
143,181.92800104012238
144,181.65213483389024
145,181.46775692386635
146,181.36716512668676
147,181.17114716849375
148,181.9432017396077
149,181.81438094754057
150,181.87087134284545
151,181.7485582382238
152,183.1793585289321
153,183.05920440400496
154,182.84387694727766
155,182.57465842868544
156,182.45120309043998
157,182.32371164975453
158,182.82079071986934
159,182.5738864551117
160,182.60423004319495
161,182.4877996998554
162,182.5146556393868
163,182.50800982505478
164,182.53848842369194
165,182.70425305828235
166,182.55373066763258
167,182.39332249994416
168,182.2074907096356
169,182.06594142809118
