bin,machine_gpu
251,227.70638888407174
252,227.71271645735533
253,227.65987336603982
254,228.54645713897955
255,228.44295984068754
256,228.5002187473564
257,228.56403007593195
258,228.40166766255078
259,228.63877009371782
260,228.9904518017725
261,228.99245657172503
262,229.2192204503353
263,229.53080289530635
264,229.3732597914225
265,229.22055353543675
266,229.15451655796923
267,229.0331931753056
268,229.01996394297637
269,229.0386126355588
270,229.13300069402197
271,228.94354304981806
272,228.83201638052145
273,228.59256958348166
274,228.47699867127255
275,228.9231958119114
276,228.96035637969499
277,229.018021988319
278,230.06216059765896
279,230.18800775094846
280,231.107260755352
281,231.14197666595558
282,231.17014657172257
283,231.19440864371697
284,231.10445437125205
285,231.13822563674842
286,231.0971504657985
287,231.04978666078705
