bin,machine_gpu
0,17.57526425893245
1,37.278932752364796
2,50.56720733629296
3,59.88095337268646
4,69.38737559310161
5,76.75839924808679
6,80.54690409270896
7,86.33018722290554
8,92.80062858738647
9,95.15697084271295
10,96.35023689823112
11,98.07725815474573
12,100.1900727721041
13,103.0923352510177
14,105.62523513069398
15,109.68842256077959
16,112.60695544037316
17,113.0233127225321
18,115.78303501613006
19,118.89698446801879
20,123.26321909916139
21,126.10276760812735
22,127.1859610955173
23,129.13762718628158
24,129.73524593422647
25,130.1313141794794
26,131.26232847559768
27,131.68631859559858
28,133.2160030200363
29,133.7163485642397
30,134.20635546803777
31,134.37264543288222
32,134.40066391904918
33,135.51183206934573
34,135.56940348321277
35,135.8058302906635
36,136.73131547040992
37,136.9119665653543
38,138.01593334330113
39,138.9801705180883
40,139.76175085161793
41,139.99476769337576
42,140.1231393922223
43,141.50896613689645
44,141.91362152618456
45,141.98192738843147
46,141.88869392760145
47,141.86848715385216
48,142.12534229393756
49,142.27996106438553
50,142.5596781844068
51,142.8055259296061
52,142.92473130047432
53,143.00246842302462
54,143.91890609383196
55,145.01818340619735
56,145.84163890740444
57,147.32445237499874
58,147.13305211077517
59,146.92964370436718
60,147.07103299823322
61,146.9483830021165
62,146.45953465065045
63,147.10862950977676
64,146.89026226352976
65,152.87068226956373
66,156.7445513221922
67,156.84010681132898
68,157.07536525603473
69,157.20916626986337
70,159.4781760466202
71,160.22682586577403
72,161.70884852490235
73,162.44423328818098
74,162.24959074657306
75,162.20734193316352
76,162.2668560824209
77,162.40507694269186
78,162.75873646440257
79,162.94573476412467
80,163.04168711753803
81,163.03465421999226
82,163.38945085632693
83,163.40033549862068
84,164.64786515619375
85,165.801090299563
86,165.89207944731268
87,165.6877708837707
88,165.62045586105185
89,165.60645068131527
90,170.62951776782734
91,170.81988552547065
92,170.85946882416036
93,170.7259450821647
94,171.3576404449971
95,171.25661250020798
96,171.06183017509332
97,171.13541287702395
98,171.05433386519417
99,171.18029351294265
100,171.11277513928258
101,170.8800125932427
102,170.9698721817451
103,170.44630127561368
104,169.99899264624972
105,170.68686780275692
106,171.37926551700087
107,171.21619241429988
108,171.14323671546993
109,171.30286428291998
110,172.33829220783247
111,172.5612937290159
112,172.3894882305274
113,173.51220562950542
114,175.0696979711385
115,175.6899585425544
116,175.41372608027655
117,175.78119242014546
118,175.8684962126697
119,175.92827788212873
120,175.8955796917407
121,176.20493650950394
122,175.9558325897824
123,175.8373508405717
124,176.14681687730874
125,176.13449570432817
126,177.02225634030145
127,176.90479748533207
128,176.86068690466956
129,176.7902274377328
130,177.62866825661834
131,179.6693609307086
132,180.36561136240476
133,180.2177511869493
134,180.0731574175245
135,179.92590481397082
136,179.93872131906605
137,179.84299680100213
138,185.3440910535857
139,185.44882011416894
140,186.36069978540172
141,192.47930423480943
142,192.30348267601022
143,192.2119947479884
144,192.29679181158127
145,192.22934218529994
146,192.14920138967878
147,192.03427443335462
148,191.94697645340983
149,191.811599429814
150,192.69251927567504
151,193.25066011316872
152,193.26458300384706
153,193.09651146539176
154,192.99869507959144
155,192.94280748439337
156,192.75461132412417
157,192.60154199475969
158,192.39872965129027
159,192.4382993211442
160,192.42398473778337
161,193.34710395965539
162,193.2302167293943
163,193.06883057490174
164,192.92542197310652
165,192.66213630180937
166,192.5806153260868
167,192.29742612979967
168,192.15603182979936
169,191.96358652766668
170,191.88963841565334
171,192.06414232631883
172,191.9072721106409
173,191.74962791570735
174,191.54993188759389
175,191.4208655706827
176,191.2961244636377
177,191.18869053355075
178,191.0569697354155
179,190.95219244277646
180,190.92458196774007
181,190.85989622688044
182,191.1507201164787
183,191.06938189306652
184,190.97550807902905
185,190.8914554371381
186,190.7991177038648
187,190.7247787107074
188,190.66386170034716
189,190.5848096088066
190,190.50921352495982
191,190.44387411178394
192,190.48776623167961
193,190.46141388934964
194,190.4336052722727
195,190.3549032097746
196,190.30921402120046
197,190.28761681824955
198,190.31841327323056
199,190.38473418590544
200,190.29365763122493
201,190.28161308821132
202,190.87845415607347
203,190.9235208112349
204,190.93792691483836
205,190.9486230905737
206,190.93750689770422
207,191.09492304743077
208,191.70162030078836
209,192.41554425898798
210,192.3776401047466
211,192.29125720272538
212,193.60245310912876
213,194.73462932965307
214,195.40448184274982
215,195.86025537490937
216,195.93219017401898
217,196.13835386295725
218,196.256830733362
219,196.1350929040486
220,196.0654811734655
221,196.14762627400398
222,196.34230101620236
223,196.45694252290855
224,196.56539478589625
225,196.45219279527478
226,196.4227500067376
227,196.84854068023213
228,196.96420703711888
229,196.73020346864203
230,196.71718101309162
231,197.00876205679677
232,197.02784002008087
233,197.19682282315938
234,197.10375632051665
235,196.9898843412879
236,196.96065200160552
237,196.93913337836352
238,197.0775534631642
239,197.29100777384352
240,197.7841938038856
241,197.73759916102176
242,197.42388615572986
243,197.4449335022419
244,198.89911694903773
245,198.82047818241006
246,198.7938864068311
247,198.6797758516689
248,198.56007116286432
249,198.47802211986175
250,198.45129687429048
251,198.43762785561182
252,198.99704183217187
253,199.04405752132305
254,198.85490879192415
255,199.22318110937806
256,199.2973552388277
257,199.4309760690584
258,199.59651920447834
259,200.41319887299628
260,200.18682954634062
261,200.20582383972166
262,200.2087233056945
263,200.1879512857339
264,200.16435999460947
265,200.28167642593536
266,200.3428971481429
267,200.43587324592482
268,200.48241199634208
269,200.45969542048144
270,200.5445876340888
271,201.22039904100444
272,201.21781066053936
273,201.26186783778167
274,202.38583129497448
275,202.89426531206118
276,202.90692104950514
277,202.93691256141727
278,202.9758707864359
279,203.13727717009448
280,203.19185248329245
281,203.30815103238072
282,203.48449130409224
283,204.17848692361474
284,205.22431195081649
285,205.35774727785156
286,206.63178975386637
287,206.65261226551056
