bin,machine_gpu
0,12.548630806718114
1,27.79682541357697
2,35.4678468312124
3,41.457640655867124
4,45.1753729271886
5,49.8614779455348
6,53.49166840853993
7,55.479765036937046
8,58.92237849830833
9,62.409765718390126
10,66.0089625847221
11,67.40401992539276
12,70.77122210374772
13,71.16965264735873
14,78.66423651874956
15,81.18243646498324
16,84.07556455569255
17,89.50411105182054
18,90.4363244507021
19,92.74213939715328
20,95.82050070889126
21,96.56721057388269
22,98.98451173294693
23,103.17649846954998
24,105.07501306871146
25,105.95634559799615
26,107.35104423337211
27,109.36769695384969
28,110.73286824062157
29,111.44739057151514
30,112.19979473098255
31,112.26547653136116
32,112.32176662088789
33,112.6548044187655
34,114.10039878377853
35,115.46452199588795
36,115.42327297800293
37,115.64237091305527
38,116.01195720602205
39,116.20226181924576
40,116.72108285660119
41,117.61424047830712
42,119.37884259065301
43,120.35123595037415
44,120.25262385107295
45,120.97238371920851
46,120.87573998564545
47,122.10043715767142
48,122.21584705272053
49,126.10269564213738
50,127.19596770929998
51,129.1082438815804
52,131.79615063245285
53,131.79056590726913
54,134.21953396933014
55,134.25049393428418
56,135.21863098443043
57,136.9110646610072
58,136.86997804153813
59,138.67595975597453
60,141.15276814329823
61,141.54218327244027
62,141.57636358474804
63,142.72400465685408
64,143.90023033871492
65,146.135057062773
66,147.93026361530676
67,147.59829333577937
68,148.95783448247957
69,149.6737901783204
70,149.7583030537503
71,149.97941536299746
72,150.00148859516005
73,150.0080812453504
74,149.92283424525016
75,149.7500030675947
76,150.80300459925076
77,153.18371897642194
78,154.3157047816598
79,154.226347884866
80,154.20911152995149
81,154.88900238253729
82,154.65661764272136
83,155.82380359696032
84,155.86999019860298
85,157.4929868529411
86,157.0768902688829
87,157.28120848885968
88,157.17192695676164
89,157.1891573359234
90,157.0574825483313
91,156.90075163356525
92,156.80991523572186
93,156.7771755069775
94,156.85943085592575
95,156.87652722807985
96,157.56593413666747
97,158.29653416257034
98,158.3596158216486
99,157.93186169697825
100,158.14338970576244
101,158.39115528774144
102,158.23685360940115
103,158.1222675085154
104,157.98229364338016
105,159.247064267056
106,158.8598271923474
107,159.05662208087156
108,159.22323022440136
109,158.8151044622484
110,158.5706047638561
111,158.4478324412708
112,158.07960643122465
113,158.2588015298821
114,157.78264322709433
115,158.1380714581569
116,157.98920366147954
117,157.81703036801534
118,157.63259895096436
119,158.1081926766946
120,158.05855465910162
121,158.13777885772998
122,158.3310141851564
123,159.4863770924071
124,159.42715728590545
125,159.24178352316608
126,159.05050757291485
127,158.76194438688503
128,158.20881024246032
129,158.2785743407231
130,158.24209561016698
131,158.1746120013853
132,158.22472577134297
133,158.19221008385304
134,160.21315212304913
135,160.20574137436006
136,160.2666475507899
137,160.31542956306333
138,160.28534119834805
139,160.25798358179728
140,160.23583547967883
141,160.68425287584705
142,160.54976337311896
143,160.38004097007925
144,160.31157297359414
145,160.21461351650564
146,159.95412614266115
147,159.9270763290728
148,159.90134098065778
149,159.98928308595342
150,160.6722572336049
151,160.59846120034874
152,160.52441103846888
153,160.47491869930093
154,161.2710068938157
155,161.23192940705468
156,161.1328297425538
157,160.95274355635766
158,160.74423199964684
159,160.65939770687712
160,160.580629621909
161,160.5228156371543
162,160.4106269227197
163,160.42128251633287
164,160.37530480662505
165,160.26042261413036
166,160.4482782289497
167,160.29482870545263
168,160.027208521208
169,160.0740455791785
170,160.05583474310566
171,159.9172895074415
172,161.13899007687203
173,161.46755209026915
174,161.41292892759955
175,161.34412637606928
176,161.23993861339434
177,160.97716882276035
178,160.73904266588588
179,160.47845390415776
180,160.38942954949692
181,160.17372125706729
182,160.1039441722569
183,159.9212684101873
184,159.71536602544595
185,159.54363124159613
186,159.37859711082473
187,159.09488724412773
188,159.10413833711644
189,158.87914757590818
190,158.88218460943634
191,158.69460775582937
192,158.50877084855318
193,158.43648617375248
194,158.33928162585494
195,158.1985663613751
196,158.04002283432442
197,158.01828698920409
198,157.80011651845984
199,157.71594837746193
200,157.68856245899846
201,157.80452769169054
202,157.75459290512987
203,159.1309604787759
204,159.06826867250575
205,159.06081450276105
206,159.01523577918923
207,158.84584088513373
208,158.8460297339602
209,158.74390213640066
210,158.7092761635494
211,158.798278235257
212,159.45463406615977
213,159.41672402606673
214,159.40118186102058
215,159.34472456850293
216,159.32545584112157
217,159.32620235451228
218,159.29494913247206
219,159.26933526236994
220,159.16637990363392
221,159.17768760663452
222,159.22321689355
223,159.2101516245793
224,159.17427754406194
225,159.3788499238293
226,159.38583313223572
227,159.31773978124127
228,159.2564558466258
229,159.4302658533944
230,159.44798584493418
231,159.35090949113675
232,159.09697181732528
233,159.31125907180677
234,159.21440171152335
235,159.18333059258902
236,159.1886045108525
237,159.27581749326052
238,159.32813989680966
239,159.22162627866734
240,159.3761033850115
241,159.21451417463336
242,159.44129048016654
243,159.42009307923746
244,159.45088172732645
245,159.4299087234164
246,159.38581286226972
247,159.3876103711908
248,159.37208307898987
249,159.34753483380678
250,159.28213944033308
251,159.45334614486802
252,159.52774693213783
253,159.436986035545
254,159.6234074166446
255,159.6210642539857
256,159.7186350100802
257,159.79210108827033
258,159.6627312056213
259,159.61782774033665
260,159.5967585711089
261,159.45622105604656
262,159.73982482645118
263,159.89141630141023
264,161.59448223089026
265,161.64755255595696
266,162.6911793097059
267,162.73618974017555
268,163.24568403644997
269,163.82667632835503
270,164.33671473523287
271,164.0525273398714
272,163.94879562394846
273,163.8547850830739
274,163.80713396235896
275,163.79052298168455
276,163.81270322787353
277,163.77164411181093
278,163.82082832764047
279,163.90773059273073
280,163.93156423973568
281,163.96693148456035
282,164.96354188339038
283,164.99252253026097
284,165.12172415156152
285,165.3474821646342
286,165.21143403131285
287,165.24157852249746
