bin,machine_gpu
192,188.91460630568014
193,189.38044895928064
194,189.27489292843092
195,189.2164892943054
196,189.19618320053428
197,189.00301013397635
198,188.865768537543
199,190.0303218420725
200,189.88316422382206
201,189.7825225865842
202,189.56006635205642
203,190.2152913366082
204,190.11312530860357
205,190.17506953185895
206,190.02055015964012
207,190.14861456919317
208,190.03788440394055
209,190.03842540234317
210,190.08052440615683
211,190.09557306878588
212,190.9436213832482
213,191.0016612750576
214,191.0081189654599
215,191.10938641615925
216,191.02407649226478
217,190.81605177850219
218,190.7713225058527
219,190.84892092571832
220,190.88889345673402
221,190.9289308936524
222,190.92905114767666
223,192.1126760757906
224,192.31026743956477
225,193.6396110380686
226,193.72941588400786
227,193.91057407365648
228,194.12680591302978
229,193.95947893923224
230,194.8509919983252
231,194.81888336570924
232,194.8123226196871
233,194.84378755905854
234,194.88018715365192
235,194.8916983363536
236,194.86979911236102
237,194.9574396183851
238,194.95450733960774
239,195.11539195120673
240,195.29403367578144
241,196.76176283608964
242,196.84985811596212
243,196.78968017979417
244,197.67640798504874
245,197.72305782153023
246,197.8089671033996
247,198.8876134462431
248,198.88297457654667
249,198.8728743356753
250,199.00691028060567
251,199.0668546038671
252,199.11488575400512
253,199.23707694135607
254,199.3790978660191
255,199.52720134613492
256,199.48809410966828
257,200.81317975614522
258,200.78570025446857
259,200.72745465407823
260,200.88478665229763
261,200.936085351448
262,200.96042876742328
263,201.1679546624122
264,201.18910984036052
265,201.2021915193978
266,201.77457431176356
267,201.81374320120858
268,201.91761817564
269,201.78667342185403
270,202.1389899123927
271,202.24870243701307
272,202.3801834261123
273,202.48443487389687
274,202.55348414568542
275,202.6591360625744
276,202.7548260340863
277,202.93914064661158
278,203.11278196907614
279,203.2316494343935
280,203.29609209832333
281,203.42505868462908
282,203.84197758604898
283,204.05210004701723
284,204.0522941005203
285,204.10613712740616
286,203.66701604555047
287,203.6554744359069
