bin,machine_gpu
145,174.81335273517917
146,175.06167138552556
147,176.6872546209171
148,176.49440405583948
149,176.7179583973436
150,177.0498993165889
151,177.4973479141241
152,177.61255185617293
153,178.06238276766925
154,178.65013560083275
155,178.74846831246865
156,178.88341001253886
157,179.19417457594213
158,179.31728627611747
159,179.53465595571566
160,179.75540429402957
161,179.58985912942032
162,179.71283198302206
163,179.66110513071965
164,179.64949076243263
165,179.6091210689126
166,179.5955473381556
167,179.90164735291793
168,179.78555998785572
169,179.7398898231856
170,179.78733912715848
171,179.81874174905073
172,179.81630939578466
173,179.7902920178047
174,180.40283996560015
175,180.47835238568092
176,181.71794405885163
177,181.55682443707195
178,181.46505279565739
179,181.3229768407902
180,181.61716320774536
181,181.76001992665945
182,181.7773740903077
183,181.40532005006267
184,181.5189412006573
185,181.56214351112322
186,181.58007582409655
187,181.34356664005088
188,181.31434227343107
189,181.28627041769397
190,181.40381981172837
191,181.2079936788619
192,181.36214725226236
193,181.32201149623913
194,181.36929599081972
195,181.2990801429913
196,180.9642309196563
197,181.18064021715207
198,181.2810862150952
199,182.49403869606473
200,182.4960248193704
201,182.1332788290592
202,181.98785162551226
203,182.28112420899976
204,182.57170413287315
205,182.48787906990074
206,182.71445612484473
207,182.78279748673327
208,182.71751417643085
209,182.5914562668464
210,182.62388316345414
211,182.66517478751317
212,182.67586554271486
213,182.5340654597537
214,182.53347788998022
215,182.90851651695837
216,182.75325107245155
217,183.3389212762956
218,184.23916738634702
219,184.12859784641898
220,185.11000891562108
221,185.20932580333914
222,185.1042350682631
223,184.87452832238657
224,184.67350478105806
225,184.56276407012882
226,184.2609383163191
227,183.9300787945762
228,183.71409124942323
229,183.6885685521531
230,183.65625410313362
231,183.62837332536412
232,184.1572638466685
233,184.2145413474686
234,184.22447270295126
235,184.29792938461839
236,184.2780854764998
237,184.04486074313405
238,183.63333737779314
239,183.2313107680735
240,183.385138542466
241,183.5268937267386
242,183.45700452154372
243,183.465090577792
244,185.79137182608576
245,185.7058528772372
246,185.6712495700631
247,185.24380250288957
248,185.2371085717907
249,185.50086341751887
250,185.58196767698675
251,185.81295091511205
252,185.68201347540352
253,185.5792458111042
254,185.634348606485
255,185.58902668680872
256,185.549506770569
257,185.24124445629053
258,185.17869724534341
259,185.05033737942088
260,184.67239866871378
261,184.7391557913007
262,184.73968634412356
263,184.76367624525597
264,184.5746245152658
265,184.30023270172518
266,184.10744967823194
267,184.05194013657007
268,184.0793587724805
269,183.98763800464934
270,184.00735392315616
271,184.04033986623384
272,184.04703665955162
273,184.01925759183567
274,184.05973347253777
275,183.97520552220385
276,183.970565626177
277,183.72280710949195
278,183.81989228015297
279,183.90488031734714
280,183.9443435150724
281,183.96014019378705
282,183.89466591504245
283,183.91820771570548
284,183.9468547309797
285,183.98325739525393
286,183.99163766836472
287,183.98729118219669
