bin,machine_gpu
0,21.557030332719084
1,36.74485491408832
2,47.2891220887166
3,60.07981223639582
4,66.9877982125301
5,71.13590009814055
6,79.64576460918475
7,84.49528282905
8,89.14958616560175
9,93.24876715817153
10,93.6984359216808
11,95.04089913146464
12,100.38528134950428
13,101.84099829439943
14,105.1477317469638
15,110.13962967178395
16,114.98248229504205
17,117.34984562943956
18,123.96866670975793
19,128.89667155043094
20,130.10463083475202
21,130.0295307814232
22,134.8417558464736
23,138.04819179885192
24,141.7597452868229
25,143.5797406942107
26,145.44111503705068
27,145.5288002387466
28,145.7885126763097
29,147.01864480305372
30,148.10118667182854
31,151.99084718702534
32,154.0793755109594
33,156.68063808776319
34,157.10342604892625
35,156.87790866953324
36,159.41883369475963
37,162.624792189472
38,163.3997657284137
39,163.70850155347563
40,169.01036870718912
41,169.93557568578012
42,171.83521906855992
43,173.15985254973185
44,176.09255165487215
45,176.81970364797596
46,177.47720524709248
47,177.2110980713763
48,176.97171434189696
49,177.72400547952583
50,178.99536724811537
51,182.4327445890136
52,184.35921623950458
53,184.46630744108916
54,185.10973046654058
55,186.61126343671273
56,186.45211312259585
57,186.83154997318778
58,187.6386637095675
59,188.17533851458356
60,189.00941120070502
61,188.89800901348173
62,189.9160865596254
63,189.6976229878916
64,189.87516642710114
65,189.67138711794271
66,189.61947657030626
67,189.42943476902485
68,189.32160772295086
69,191.56542870702128
70,191.52950917640692
71,192.00341070409638
72,194.26587987605848
73,195.7479324147977
74,201.54178365231593
75,202.49548298199198
76,202.01395683738534
77,201.67275300662368
78,201.62401525885178
79,201.19029386398768
80,199.99643530027285
81,199.1501470024591
82,198.9783513483168
83,198.55910755065682
84,197.8946041029028
85,197.73804654451982
86,197.47409056012248
87,197.72650509422735
88,197.04185834365092
89,198.2052251545947
90,199.9481544135554
91,199.87865455036265
92,199.66425511846103
93,199.39913379752065
94,198.3660244023653
95,197.5785635594628
96,198.1328630728057
97,198.94310223016015
98,198.9531386513496
99,199.4780287567774
100,199.01181739207644
101,198.57583986004272
102,198.37111576524217
103,198.08593580457136
104,198.47162706914074
105,198.04758133974158
106,197.54857078287142
107,197.09796155635945
108,196.84614921586098
109,196.5237756593654
110,195.6737351754013
111,195.90205086765735
112,195.24541980231484
113,197.29446727616212
114,196.57618622393943
115,195.98826661991365
116,196.09858061093416
117,196.14041372584038
118,196.63056343201302
119,196.51501632402983
120,195.96292202918423
121,195.6227025574764
122,195.09355686295405
123,194.48439289044737
124,194.00768198799702
125,193.3799321029517
126,193.6458467865861
127,193.54644619121729
128,193.08697874220113
129,193.0744108718245
130,192.6949169837522
131,192.26124403164565
132,191.9737303482199
133,192.1489295333251
134,191.61283417081017
135,191.16068718653415
136,194.26095262684726
137,193.08012026113278
138,192.97616917757696
139,192.6124051958593
140,192.1888244644744
141,191.80436214613056
142,191.4068556671635
143,190.99763033620448
144,190.71515737626035
145,190.1264032315396
146,189.75805143225594
147,189.56373342641294
148,189.54188777391806
149,190.3544405133734
150,190.03290196008567
151,189.64159021891905
152,189.23263417413452
153,188.90455720240124
154,188.52795020913837
155,188.1534917270289
156,187.82186443109282
157,187.6136631593837
158,187.5150530161428
159,187.37052963447348
160,187.08089220391778
161,186.79126649962814
162,186.44572442359237
163,186.77309431996426
164,187.19081018903
165,186.97588558410925
166,186.5901092352813
167,186.28190711346465
168,185.9188253368856
169,185.60384810837664
170,185.3727581557135
171,185.545183835151
172,185.26733832406384
173,185.0826389665999
174,184.79642714804544
175,184.6501837659044
176,184.53662011055093
177,184.20365296973682
178,183.80496229261914
179,183.51266769844977
180,183.3805589896067
181,183.22582243120078
182,183.08615440730787
183,182.80335457005214
184,182.57846551437356
185,182.91230162438814
186,182.71389433364598
187,182.61303075747315
188,182.60987899990724
189,182.56103248893749
190,182.39008361603243
191,182.1590437948198
192,181.8930579711306
193,181.6826086863737
194,181.55613631738686
195,181.56269770237714
196,182.01343464486317
197,181.76185772158615
198,181.76904780098363
199,181.7297888484316
200,181.63773176824444
201,181.58579632851954
202,181.61918042441712
203,181.60732331490667
204,181.58643604313508
205,181.53919794995502
206,181.47762293921778
207,181.3094886608565
208,181.7033547457711
209,181.74959591641192
210,181.86956618809745
211,181.6942599851139
212,181.58811992188677
213,181.43262309225688
214,181.24184689123103
215,181.4968069435483
216,181.74554077179397
217,182.23599541032516
218,182.26047492848747
219,182.13401475063327
220,182.00694302246103
221,181.92661732489532
222,181.7703514441581
223,181.74019471344175
224,181.6891545880254
225,181.68376900490662
226,182.20486300885068
227,182.1600663059069
228,182.19158063630343
229,182.07737671776894
230,182.00837275205868
231,182.01036476092762
232,181.9726935891865
233,181.9124881695604
234,181.97262576553118
235,181.92811159029722
236,181.71079455213575
237,181.6250050480099
238,181.8289098544577
239,181.90522863326612
240,181.96457923071893
241,181.8370434024821
242,181.71956650967812
243,181.85652534196748
244,181.79120489646886
245,184.2813216074769
246,184.17410600095442
247,183.9857555941843
248,184.14852814486687
249,183.99373464789844
250,184.15070706262927
251,184.31144438418244
252,184.41875351344163
253,184.2939394827964
254,184.2097500443968
255,184.2061611827
256,184.36408432595027
257,184.1379634607156
258,183.9523438187252
259,185.0345906647554
260,184.94543888298608
261,185.12245019867996
262,185.1286098485868
263,185.42666709725134
264,185.26561045514464
265,184.81035394680487
266,184.88204395261647
267,184.7748222603371
268,184.7019408561688
269,185.13873413546096
270,184.90084733814555
271,188.00796223627614
272,188.14433850340052
273,188.0119551533515
274,187.97926460787855
275,187.86618439343675
276,187.72567957564422
277,187.67787243118852
278,187.71962531201706
279,187.6732333176884
280,187.94891083493576
281,187.90693598549603
282,187.86836392173092
283,187.8570342235908
284,188.03460794531912
285,188.06961213645556
286,188.0915976332453
287,189.00933868212994
