bin,machine_gpu
0,16.90773953957135
1,30.663709102483562
2,42.55862993234437
3,49.18206297468579
4,57.60919430818581
5,62.13563754738272
6,71.74716129453999
7,79.90248118917512
8,87.71352669934583
9,97.11606629015553
10,107.85430684894342
11,115.31970282042488
12,116.12194204614467
13,119.73734636092001
14,119.96466709535592
15,124.34655597458546
16,126.4301346989971
17,128.05745327660415
18,130.71136494956218
19,130.86779574570627
20,131.34430173132458
21,132.00736152157108
22,132.83710360908248
23,135.4579454806202
24,137.56266664215184
25,137.870365182198
26,137.863233493573
27,137.83811401275153
28,138.53008121753524
29,139.03296401432036
30,139.01422020148593
31,140.0768891003941
32,139.97337167019407
33,140.03286445762555
34,141.0422497543294
35,141.0685209115355
36,141.27593605543188
37,143.29905847644454
38,143.13375531895753
39,143.62918632460253
40,148.1371630032231
41,147.97021328284768
42,151.2393956591591
43,152.1725899316899
44,152.13573436230968
45,154.96003376019254
46,154.7968448237335
47,154.7154218132331
48,154.37794294017905
49,155.41127814189426
50,163.41732973788874
51,163.4205320232566
52,163.50102759642223
53,163.6248429590284
54,163.36150071523912
55,163.4949555254711
56,163.33330224018354
57,163.11088635292353
58,164.56874977617716
59,165.40752717093466
60,165.1772958513634
61,164.6600565827284
62,165.15233327964154
63,165.18423132092158
64,166.34571512489634
65,166.34109439091213
66,167.8238358251966
67,169.49347892823883
68,169.50940208703764
69,169.54068967309945
70,174.15518248395762
71,174.4312709628209
72,174.9075389947888
73,175.95658217729482
74,176.85098446921987
75,176.88319535869903
76,176.99648675907704
77,179.60347857838718
78,180.48292134292117
79,180.37319767707743
80,182.9564469623089
81,184.18233017191224
82,186.29518328692035
83,186.42753401217703
84,186.46757013053676
85,186.46104448345267
86,187.61104175721184
87,187.48675086236162
88,187.42558654412392
89,187.25992765886957
90,186.9236192014172
91,186.7982442417586
92,186.87794000943973
93,187.51714411433153
94,187.7618016179946
95,187.80287220575264
96,187.84878613005867
97,189.06378458134574
98,188.89946336401553
99,188.71147958941808
100,188.9485389230395
101,189.25749200467044
102,189.69017559239316
103,189.85359116789053
104,189.94568048951055
105,190.29481262356686
106,191.28927038366155
107,191.54406648656055
108,191.5026651998229
109,191.4280191987314
110,191.14438101747615
111,190.9946971704951
112,191.22389012457683
113,191.34499319994103
114,191.59660690814857
115,191.75251257066583
116,193.7130869847378
117,193.75007495919755
118,195.07177298977464
119,195.09099217850724
120,194.95789741401722
121,194.5641648882139
122,194.51067026543032
123,194.25334247746395
124,194.33952962708423
125,194.3040830191784
126,194.39167021828868
127,194.30017352563743
128,194.09502253053955
129,193.8901266714776
130,193.77594553696827
131,193.64921415135592
132,193.7030086114789
133,193.46353585216173
134,193.2795425297393
135,192.93188823555266
136,192.44585547241093
137,192.1642901765892
138,191.79824297359664
139,191.78674361771763
140,191.78730385713203
141,191.38272354350082
142,190.93386721219875
143,190.63544374214774
144,190.6063957981519
145,190.4213811785842
146,190.3215134800536
147,190.38864130060128
148,190.4142440783089
149,190.07614474986843
150,189.94689128083797
151,189.87684196902134
152,189.8384548223071
153,190.25474792115702
154,189.84586952018216
155,189.49117680499126
156,190.4045272095882
157,190.26698936667952
158,190.05329616618582
159,189.87870558260164
160,189.59194488202996
161,189.3433013945387
162,188.95698119523018
163,188.5849773258352
164,188.5840098180807
165,189.75451051180758
166,190.8627712249024
167,190.3046537137276
168,189.8723492185669
169,189.65442886585436
170,189.49612238362448
171,189.34412441781225
172,189.06080101953586
173,188.75786888707913
174,188.115738185501
175,187.82540593947158
176,187.9515083688164
177,187.87739748779143
178,188.61725037311527
179,188.34670878404685
180,188.09462162559194
181,187.8993563298105
182,187.6992508800963
183,187.48553647569074
184,187.20100962484958
185,186.97048622740675
186,186.78364308272654
187,187.22382354117673
188,187.11726745924045
189,186.7192774368469
190,186.47417981444653
191,186.14981555797127
192,185.55266666015996
193,185.20545524339445
194,184.78417224020026
195,185.13451230458682
196,185.1049987378274
197,184.92954720302066
198,184.76225200475116
199,184.47291014402376
200,184.55819482641834
201,184.64506930220597
202,184.55928720526666
203,184.37487241100808
204,184.35612534451423
205,184.0726608825416
206,184.11757790693486
207,183.86877667179672
208,183.6897219696704
209,183.33215840595102
210,183.23249024324562
211,183.14014260008
212,182.81834043923104
213,182.9016369443498
214,182.9654971112655
215,182.8827924289136
216,183.04839234007213
217,182.87522852214065
218,182.8914499056817
219,182.72678035439245
220,182.46546357372515
221,182.2796614922308
222,182.1331767654107
223,182.10313375616516
224,181.93204093908273
225,181.9858355950795
226,182.7669491172397
227,182.67354119894964
228,182.7190551149635
229,182.45487442800155
230,182.34094264052067
231,182.37927233453908
232,182.60517400417697
233,182.48991635643435
234,182.4836600767242
235,182.95066683408035
236,182.88070807600624
237,183.33129198756717
238,183.57072806572546
239,183.3683740263271
240,183.23556010291762
241,183.18666511840965
242,183.16943729138688
243,183.16993977980033
244,183.21161354151295
245,183.1559713186674
246,183.1446459746761
247,183.35360776339093
248,183.59883827181045
249,183.60617526546378
250,183.77356360792277
251,183.62727685543948
252,183.7178983691113
253,183.34322636725065
254,183.8075680388929
255,183.99117196838634
256,184.0303797022995
257,184.0675264500335
258,184.02254606167534
259,184.0909989515557
260,183.97876597347405
261,183.9723645617699
262,183.78268404384104
263,183.46704312854453
264,183.44610220149693
265,183.48552071793378
266,183.4340490722952
267,183.4523381166959
268,183.46887479643615
269,183.37386011711303
270,183.23413127722336
271,183.1974414386633
272,183.15136585666136
273,183.21622656801424
274,183.29223064064786
275,183.25612609549242
276,183.2432758627272
277,183.07371583512972
278,184.29558932854616
279,184.2732413056228
280,184.17794018293645
281,184.12656751617052
282,184.18260605757843
283,184.24464903557168
284,184.3530341517925
285,184.33230454306462
286,184.30387730782118
287,184.30656723385957
