bin,machine_gpu
0,17.978847550374898
1,42.87415292690025
2,50.22477542879091
3,55.67174561839852
4,64.88975165151426
5,72.41955268666109
6,76.14346303836929
7,81.66320635756809
8,84.36550574920355
9,88.25529385207747
10,89.38065386832824
11,95.46404628537258
12,100.31306642036803
13,109.00792837113218
14,110.84425179024323
15,112.42655686183106
16,116.73625995497005
17,118.07270192346199
18,119.22486131373407
19,119.79141756350771
20,120.44367731388084
21,120.87897844265434
22,123.24283543482093
23,123.34869733756288
24,126.14886652020549
25,126.27005255004829
26,127.24923278978727
27,127.41216047914966
28,129.41544637706804
29,129.37007166273077
30,133.0559720210041
31,133.17907483134456
32,133.27183057443514
33,134.4879755669907
34,135.95624118624346
35,135.98735579022753
36,135.9919191645682
37,136.26168387222194
38,136.4875811436816
39,137.0612494747806
40,137.16003301743046
41,137.20953041173235
42,137.3041813912025
43,140.6024328787116
44,141.43436119025387
45,142.90853194353835
46,142.85186876454847
47,142.92190023957153
48,142.88935366503813
49,143.65760233303746
50,151.4211851333757
51,151.39620278925452
52,153.14841466563922
53,153.25599570322956
54,154.6920860739941
55,154.71935033376053
56,155.15497689974913
57,155.21872429002406
58,155.22427255726856
59,155.2393643147765
60,155.31801969715792
61,155.37897776226237
62,155.3563186321052
63,155.34076134581215
64,156.5696596054053
65,158.48935019991654
66,158.67321492997746
67,158.5429114306041
68,158.48689876619045
69,158.47657586216434
70,159.96597228084488
71,159.88130226573577
72,159.75946816273182
73,161.1643321261736
74,161.44440240219535
75,162.0449709859159
76,163.0893932541991
77,163.35568682373716
78,163.96962389464287
79,166.6601903831981
80,169.14676836286398
81,169.34486424004592
82,169.2812932297567
83,169.45625714288326
84,172.43742721845115
85,172.70981617228497
86,173.06213201166884
87,173.0103112014965
88,172.93837327546092
89,175.2123315616393
90,175.27952830261557
91,175.35274143579485
92,175.90862542689692
93,176.75252888461003
94,177.753688925491
95,177.4993242885977
96,177.3702438686246
97,177.42282947753253
98,177.4152016587633
99,180.18802951337344
100,182.70159894705623
101,183.1129220980007
102,183.10750512539036
103,183.12822441134037
104,183.25989606480067
105,183.42739611341185
106,183.34121153639063
107,186.4262068178601
108,186.44171847204439
109,186.7095140108025
110,187.96194563410575
111,187.81888258236015
112,187.82685441074443
113,187.79209064989985
114,188.11433427592226
115,187.98805118421674
116,187.99222704457435
117,187.91514685373477
118,187.73791351723725
119,187.629749583302
120,187.4685936234319
121,187.36979215335774
122,187.40182229137832
123,187.87305989532084
124,187.97904312360555
125,187.98743505250047
126,188.89844254332266
127,189.2005719535938
128,189.40313263905102
129,189.24420478796372
130,189.73094127639797
131,189.56035516595747
132,190.3892781318795
133,190.38057786360696
134,190.38657238462517
